Time,Date,Collection,Latitude,Longitude,Unit,Operator,Technology,Data Technology,Data Technology Summary,Host,Protocol,Number Sub Tests,Bytes Transferred,IP Throughput,IP Sustainable Throughput,Duration,Sustainable Duration,Ramp-up Duration,Round Trip Time,Sustainable Bytes Transferred,IP Sustainable Throughput Points,Test Type,Direction,Test Status
2025-02-24 18:17:34.919,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19614000,-94.18316000,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE-5G NR,github.com,HTTPS,10,29954880,36.833,25491.255,9.947,7.669,2110.000,65,24436554,112.552,Capacity,Downlink,Completed
2025-02-24 18:17:34.919,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19614000,-94.18316000,QualiPoc_083101,T-Mobile,LTE,LTE-5G NR,LTE/LTE-5G NR,github.com,HTTPS,10,29954880,36.833,25491.255,9.947,7.669,2110.000,65,24436554,112.552,Capacity,Downlink,Completed
2025-02-24 18:17:50.881,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19620000,-94.18316300,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE-5G NR,httpbin.org,HTTPS,10,9527296,401.645,521.737,10.652,10.188,159.000,138,664432,14.750,Capacity,Uplink,Completed
2025-02-24 18:17:50.881,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19620000,-94.18316300,QualiPoc_083101,T-Mobile,LTE,LTE-5G NR,LTE/LTE-5G NR,httpbin.org,HTTPS,10,9527296,401.645,521.737,10.652,10.188,159.000,138,664432,14.750,Capacity,Uplink,Completed
2025-02-24 18:18:16.009,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19617100,-94.18332200,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE-5G NR,github.com,HTTPS,10,48155456,36.838,45858.936,9.858,5.608,3941.000,135,32147114,177.873,Capacity,Downlink,Completed
2025-02-24 18:18:16.009,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19617100,-94.18332200,QualiPoc_083101,T-Mobile,LTE,LTE-5G NR,LTE/LTE-5G NR,github.com,HTTPS,10,48155456,36.838,45858.936,9.858,5.608,3941.000,135,32147114,177.873,Capacity,Downlink,Completed
2025-02-24 18:18:31.889,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19615800,-94.18331500,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE-5G NR,httpbin.org,HTTPS,10,9502720,605.203,729.487,10.541,10.122,109.000,146,922984,20.547,Capacity,Uplink,Completed
2025-02-24 18:18:31.889,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19615800,-94.18331500,QualiPoc_083101,T-Mobile,LTE,LTE-5G NR,LTE/LTE-5G NR,httpbin.org,HTTPS,10,9502720,605.203,729.487,10.541,10.122,109.000,146,922984,20.547,Capacity,Uplink,Completed
2025-02-24 18:18:57.016,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19616900,-94.18329700,QualiPoc_083101,T-Mobile,LTE,LTE-5G NR,LTE-5G NR,github.com,HTTPS,10,24807519,36.835,21922.673,9.958,7.632,2118.000,71,20914230,99.209,Capacity,Downlink,Completed
2025-02-24 18:19:11.546,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19617000,-94.18329100,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE-5G NR,httpbin.org,HTTPS,10,9486336,,739.136,9.238,8.909,18.000,135,823120,20.812,Capacity,Uplink,System Release
2025-02-24 18:19:11.546,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19617000,-94.18329100,QualiPoc_083101,T-Mobile,LTE,LTE-5G NR,LTE/LTE-5G NR,httpbin.org,HTTPS,10,9486336,,739.136,9.238,8.909,18.000,135,823120,20.812,Capacity,Uplink,System Release
2025-02-24 18:33:06.257,2025-02-24,Day1-TMO-NH-IN,36.19562800,-94.18446100,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,88515431,36.833,86758.608,9.739,7.649,1676.000,128,82952074,273.838,Capacity,Downlink,Completed
2025-02-24 18:33:06.257,2025-02-24,Day1-TMO-NH-IN,36.19562800,-94.18446100,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,88515431,36.833,86758.608,9.739,7.649,1676.000,128,82952074,273.838,Capacity,Downlink,Completed
2025-02-24 18:33:22.427,2025-02-24,Day1-TMO-NH-IN,36.19561300,-94.18446100,QualiPoc_083101,T-Mobile,LTE,LTE,LTE,httpbin.org,HTTPS,10,20738048,11019.492,11046.561,10.741,10.223,176.000,157,14116124,188.530,Capacity,Uplink,Completed
2025-02-24 18:33:47.803,2025-02-24,Day1-TMO-NH-IN,36.19561100,-94.18446200,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,87813824,36.838,86463.625,9.697,6.616,2771.000,139,71505418,273.258,Capacity,Downlink,Completed
2025-02-24 18:33:47.803,2025-02-24,Day1-TMO-NH-IN,36.19561100,-94.18446200,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,87813824,36.838,86463.625,9.697,6.616,2771.000,139,71505418,273.258,Capacity,Downlink,Completed
2025-02-24 18:34:03.835,2025-02-24,Day1-TMO-NH-IN,36.19561000,-94.18446200,QualiPoc_083101,T-Mobile,LTE,LTE,LTE,httpbin.org,HTTPS,10,20725760,11168.548,11359.392,10.673,10.154,171.000,168,14417908,191.764,Capacity,Uplink,Completed
2025-02-24 18:34:29.212,2025-02-24,Day1-TMO-NH-IN,36.19562000,-94.18445000,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,88113891,36.834,81860.985,9.701,7.655,1728.000,136,78330730,264.043,Capacity,Downlink,Completed
2025-02-24 18:34:29.212,2025-02-24,Day1-TMO-NH-IN,36.19562000,-94.18445000,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,88113891,36.834,81860.985,9.701,7.655,1728.000,136,78330730,264.043,Capacity,Downlink,Completed
2025-02-24 18:34:45.372,2025-02-24,Day1-TMO-NH-IN,36.19567900,-94.18443400,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,32108544,18779.593,18565.922,10.830,10.305,186.000,161,23915228,253.281,Capacity,Uplink,Completed
2025-02-24 18:34:45.372,2025-02-24,Day1-TMO-NH-IN,36.19567900,-94.18443400,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,32108544,18779.593,18565.922,10.830,10.305,186.000,161,23915228,253.281,Capacity,Uplink,Completed
2025-02-24 18:35:10.901,2025-02-24,Day1-TMO-NH-IN,36.19586200,-94.18434400,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,89866432,36.838,90733.005,9.718,6.694,2743.000,132,75920842,281.524,Capacity,Downlink,Completed
2025-02-24 18:35:10.901,2025-02-24,Day1-TMO-NH-IN,36.19586200,-94.18434400,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,89866432,36.838,90733.005,9.718,6.694,2743.000,132,75920842,281.524,Capacity,Downlink,Completed
2025-02-24 18:35:27.113,2025-02-24,Day1-TMO-NH-IN,36.19596900,-94.18436200,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE CA,httpbin.org,HTTPS,10,29204480,16810.643,16570.092,10.853,10.350,173.000,174,21437556,238.307,Capacity,Uplink,Completed
2025-02-24 18:35:52.441,2025-02-24,Day1-TMO-NH-IN,36.19616700,-94.18440500,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,72507520,36.837,73106.517,9.686,5.562,3810.000,135,50827306,245.561,Capacity,Downlink,Completed
2025-02-24 18:35:52.441,2025-02-24,Day1-TMO-NH-IN,36.19616700,-94.18440500,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,72507520,36.837,73106.517,9.686,5.562,3810.000,135,50827306,245.561,Capacity,Downlink,Completed
2025-02-24 18:36:08.461,2025-02-24,Day1-TMO-NH-IN,36.19628600,-94.18432700,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,36569088,22225.751,23592.950,10.656,8.100,2199.000,165,23887862,286.111,Capacity,Uplink,Completed
2025-02-24 18:36:08.461,2025-02-24,Day1-TMO-NH-IN,36.19628600,-94.18432700,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,36569088,22225.751,23592.950,10.656,8.100,2199.000,165,23887862,286.111,Capacity,Uplink,Completed
2025-02-24 18:36:33.827,2025-02-24,Day1-TMO-NH-IN,36.19646900,-94.18452800,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,86916736,36.834,78746.923,9.842,8.732,812.000,128,85952266,257.618,Capacity,Downlink,Completed
2025-02-24 18:36:33.827,2025-02-24,Day1-TMO-NH-IN,36.19646900,-94.18452800,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,86916736,36.834,78746.923,9.842,8.732,812.000,128,85952266,257.618,Capacity,Downlink,Completed
2025-02-24 18:36:50.247,2025-02-24,Day1-TMO-NH-IN,36.19647800,-94.18462100,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,32063488,17991.847,18186.823,11.022,6.334,4245.000,249,14399417,250.535,Capacity,Uplink,Completed
2025-02-24 18:36:50.247,2025-02-24,Day1-TMO-NH-IN,36.19647800,-94.18462100,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,32063488,17991.847,18186.823,11.022,6.334,4245.000,249,14399417,250.535,Capacity,Uplink,Completed
2025-02-24 18:37:15.690,2025-02-24,Day1-TMO-NH-IN,36.19619700,-94.18471700,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,61798592,36.834,70882.867,9.738,5.630,3825.000,141,49883818,240.651,Capacity,Downlink,Completed
2025-02-24 18:37:15.690,2025-02-24,Day1-TMO-NH-IN,36.19619700,-94.18471700,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,61798592,36.834,70882.867,9.738,5.630,3825.000,141,49883818,240.651,Capacity,Downlink,Completed
2025-02-24 18:37:31.854,2025-02-24,Day1-TMO-NH-IN,36.19612200,-94.18481200,QualiPoc_083101,T-Mobile,LTE,LTE,LTE,httpbin.org,HTTPS,10,16932864,6227.404,6277.988,10.774,10.250,189.000,160,8043672,129.897,Capacity,Uplink,Completed
2025-02-24 18:37:47.606,2025-02-24,Day1-TMO-NH-IN,36.19603100,-94.18481100,QualiPoc_083101,T-Mobile,LTE,LTE,LTE,github.com,HTTPS,10,0,,,0.862,,,,,,Capacity,Downlink,Failed
2025-02-24 18:38:03.767,2025-02-24,Day1-TMO-NH-IN,36.19596700,-94.18491700,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,21487616,10762.391,11382.344,10.825,7.266,3221.000,161,10338014,191.999,Capacity,Uplink,Completed
2025-02-24 18:38:03.767,2025-02-24,Day1-TMO-NH-IN,36.19596700,-94.18491700,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,21487616,10762.391,11382.344,10.825,7.266,3221.000,161,10338014,191.999,Capacity,Uplink,Completed
2025-02-24 18:38:28.925,2025-02-24,Day1-TMO-NH-IN,36.19583700,-94.18454300,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,92840481,36.838,86147.901,9.761,8.519,971.000,155,91736746,272.636,Capacity,Downlink,Completed
2025-02-24 18:38:28.925,2025-02-24,Day1-TMO-NH-IN,36.19583700,-94.18454300,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,92840481,36.838,86147.901,9.761,8.519,971.000,155,91736746,272.636,Capacity,Downlink,Completed
2025-02-24 18:38:45.158,2025-02-24,Day1-TMO-NH-IN,36.19581500,-94.18445200,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,30420992,17672.883,17444.054,10.843,10.324,182.000,157,22511552,245.024,Capacity,Uplink,Completed
2025-02-24 18:38:45.158,2025-02-24,Day1-TMO-NH-IN,36.19581500,-94.18445200,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,30420992,17672.883,17444.054,10.843,10.324,182.000,157,22511552,245.024,Capacity,Uplink,Completed
2025-02-24 18:39:10.605,2025-02-24,Day1-TMO-NH-IN,36.19581300,-94.18427900,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,78463878,36.838,79252.974,9.755,5.661,3781.000,153,56081386,258.673,Capacity,Downlink,Completed
2025-02-24 18:39:10.605,2025-02-24,Day1-TMO-NH-IN,36.19581300,-94.18427900,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,78463878,36.838,79252.974,9.755,5.661,3781.000,153,56081386,258.673,Capacity,Downlink,Completed
2025-02-24 18:39:26.859,2025-02-24,Day1-TMO-NH-IN,36.19587400,-94.18410800,QualiPoc_083101,T-Mobile,LTE,LTE,LTE,httpbin.org,HTTPS,10,20545536,9262.749,9146.536,10.852,10.296,208.000,160,11771592,167.476,Capacity,Uplink,Completed
2025-02-24 18:39:52.317,2025-02-24,Day1-TMO-NH-IN,36.19591300,-94.18382600,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,72656384,36.838,70977.936,9.806,6.687,2809.000,137,59328682,240.862,Capacity,Downlink,Completed
2025-02-24 18:39:52.317,2025-02-24,Day1-TMO-NH-IN,36.19591300,-94.18382600,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,72656384,36.838,70977.936,9.806,6.687,2809.000,137,59328682,240.862,Capacity,Downlink,Completed
2025-02-24 18:40:08.459,2025-02-24,Day1-TMO-NH-IN,36.19591300,-94.18361400,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,38666240,23831.208,24231.316,10.788,9.266,1187.000,154,28065922,289.869,Capacity,Uplink,Completed
2025-02-24 18:40:08.459,2025-02-24,Day1-TMO-NH-IN,36.19591300,-94.18361400,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,38666240,23831.208,24231.316,10.788,9.266,1187.000,154,28065922,289.869,Capacity,Uplink,Completed
2025-02-24 18:40:33.937,2025-02-24,Day1-TMO-NH-IN,36.19594700,-94.18327700,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE CA,github.com,HTTPS,10,96642304,36.836,90418.599,9.684,7.702,1692.000,135,87050506,280.924,Capacity,Downlink,Completed
2025-02-24 18:40:49.946,2025-02-24,Day1-TMO-NH-IN,36.19603200,-94.18323500,QualiPoc_083101,T-Mobile,LTE,LTE,LTE,httpbin.org,HTTPS,10,32051200,18697.412,18771.014,10.666,9.141,1184.000,172,21448230,254.749,Capacity,Uplink,Completed
2025-02-24 18:41:15.325,2025-02-24,Day1-TMO-NH-IN,36.19611100,-94.18321000,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,94327012,36.832,92957.944,9.788,5.594,3899.000,122,65000842,285.730,Capacity,Downlink,Completed
2025-02-24 18:41:15.325,2025-02-24,Day1-TMO-NH-IN,36.19611100,-94.18321000,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,94327012,36.832,92957.944,9.788,5.594,3899.000,122,65000842,285.730,Capacity,Downlink,Completed
2025-02-24 18:41:31.493,2025-02-24,Day1-TMO-NH-IN,36.19616700,-94.18327800,QualiPoc_083101,T-Mobile,LTE,LTE,LTE,httpbin.org,HTTPS,10,27967488,15594.364,15618.634,10.833,9.259,1226.000,160,18076617,230.687,Capacity,Uplink,Completed
2025-02-24 18:41:56.825,2025-02-24,Day1-TMO-NH-IN,36.19615600,-94.18344000,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,92017074,36.838,85048.338,9.723,8.585,842.000,145,91267498,270.459,Capacity,Downlink,Completed
2025-02-24 18:41:56.825,2025-02-24,Day1-TMO-NH-IN,36.19615600,-94.18344000,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,92017074,36.838,85048.338,9.723,8.585,842.000,145,91267498,270.459,Capacity,Downlink,Completed
2025-02-24 18:42:12.832,2025-02-24,Day1-TMO-NH-IN,36.19632000,-94.18366500,QualiPoc_083101,T-Mobile,LTE,LTE,LTE,httpbin.org,HTTPS,10,38072320,23552.867,24047.178,10.648,9.164,1170.000,150,27546042,288.793,Capacity,Uplink,Completed
2025-02-24 18:42:38.307,2025-02-24,Day1-TMO-NH-IN,36.19643500,-94.18382500,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,84940341,36.864,85370.382,9.889,6.753,2774.000,216,72063274,271.098,Capacity,Downlink,Completed
2025-02-24 18:42:38.307,2025-02-24,Day1-TMO-NH-IN,36.19643500,-94.18382500,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,84940341,36.864,85370.382,9.889,6.753,2774.000,216,72063274,271.098,Capacity,Downlink,Completed
2025-02-24 18:42:54.524,2025-02-24,Day1-TMO-NH-IN,36.19628300,-94.18382800,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE CA,httpbin.org,HTTPS,10,35319808,20850.602,20683.583,10.793,9.283,1178.000,158,24000713,267.874,Capacity,Uplink,Completed
2025-02-24 18:43:12.260,2025-02-24,Day1-TMO-NH-IN,36.19637400,-94.18411300,QualiPoc_083101,T-Mobile,LTE,LTE,LTE,github.com,HTTPS,10,0,,,0.000,,,,,,Capacity,Downlink,Failed
2025-02-24 18:43:18.512,2025-02-24,Day1-TMO-NH-IN,36.19642500,-94.18419700,QualiPoc_083101,T-Mobile,LTE,LTE,LTE,httpbin.org,HTTPS,10,0,,,0.000,,,,,,Capacity,Uplink,Failed
2025-02-24 18:43:36.134,2025-02-24,Day1-TMO-NH-IN,36.19644700,-94.18439500,QualiPoc_083101,T-Mobile,LTE,LTE,LTE,github.com,HTTPS,10,0,,,0.000,,,,,,Capacity,Downlink,Failed
2025-02-24 18:43:52.029,2025-02-24,Day1-TMO-NH-IN,36.19643900,-94.18440400,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,37634048,23390.024,24873.070,10.595,9.062,1191.000,165,28174970,293.566,Capacity,Uplink,Completed
2025-02-24 18:43:52.029,2025-02-24,Day1-TMO-NH-IN,36.19643900,-94.18440400,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,37634048,23390.024,24873.070,10.595,9.062,1191.000,165,28174970,293.566,Capacity,Uplink,Completed
2025-02-24 18:44:17.076,2025-02-24,Day1-TMO-NH-IN,36.19642600,-94.18441000,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,96409911,36.838,92659.387,9.665,7.422,1958.000,129,85964746,285.170,Capacity,Downlink,Completed
2025-02-24 18:44:17.076,2025-02-24,Day1-TMO-NH-IN,36.19642600,-94.18441000,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,96409911,36.838,92659.387,9.665,7.422,1958.000,129,85964746,285.170,Capacity,Downlink,Completed
2025-02-24 18:44:32.929,2025-02-24,Day1-TMO-NH-IN,36.19641800,-94.18441400,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,38580224,24298.430,24681.045,10.687,9.151,1183.000,166,28232030,292.468,Capacity,Uplink,Completed
2025-02-24 18:44:32.929,2025-02-24,Day1-TMO-NH-IN,36.19641800,-94.18441400,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,38580224,24298.430,24681.045,10.687,9.151,1183.000,166,28232030,292.468,Capacity,Uplink,Completed
2025-02-24 18:44:58.178,2025-02-24,Day1-TMO-NH-IN,36.19632200,-94.18444100,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,92012736,36.837,85843.931,9.742,7.672,1774.000,130,82324330,272.036,Capacity,Downlink,Completed
2025-02-24 18:44:58.178,2025-02-24,Day1-TMO-NH-IN,36.19632200,-94.18444100,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,92012736,36.837,85843.931,9.742,7.672,1774.000,130,82324330,272.036,Capacity,Downlink,Completed
2025-02-24 18:45:14.197,2025-02-24,Day1-TMO-NH-IN,36.19630800,-94.18442300,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE CA,httpbin.org,HTTPS,10,36184064,21644.242,21715.095,10.700,9.198,1179.000,155,24966930,274.561,Capacity,Uplink,Completed
2025-02-24 18:45:39.479,2025-02-24,Day1-TMO-NH-IN,36.19621400,-94.18424600,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,94455477,36.838,87259.729,9.751,7.691,1747.000,143,83889322,274.819,Capacity,Downlink,Completed
2025-02-24 18:45:39.479,2025-02-24,Day1-TMO-NH-IN,36.19621400,-94.18424600,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,94455477,36.838,87259.729,9.751,7.691,1747.000,143,83889322,274.819,Capacity,Downlink,Completed
2025-02-24 18:45:55.360,2025-02-24,Day1-TMO-NH-IN,36.19620200,-94.18411500,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,37765120,23040.075,23872.461,10.575,9.056,1185.000,165,27023626,287.767,Capacity,Uplink,Completed
2025-02-24 18:45:55.360,2025-02-24,Day1-TMO-NH-IN,36.19620200,-94.18411500,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,37765120,23040.075,23872.461,10.575,9.056,1185.000,165,27023626,287.767,Capacity,Uplink,Completed
2025-02-24 18:46:20.588,2025-02-24,Day1-TMO-NH-IN,36.19618700,-94.18373400,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,86452155,36.836,82644.183,9.695,7.646,1686.000,197,78987178,265.634,Capacity,Downlink,Completed
2025-02-24 18:46:20.588,2025-02-24,Day1-TMO-NH-IN,36.19618700,-94.18373400,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,86452155,36.836,82644.183,9.695,7.646,1686.000,197,78987178,265.634,Capacity,Downlink,Completed
2025-02-24 18:46:36.608,2025-02-24,Day1-TMO-NH-IN,36.19617100,-94.18344000,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,37629952,23190.187,23512.973,10.642,9.147,1170.000,159,26884146,285.635,Capacity,Uplink,Completed
2025-02-24 18:46:36.608,2025-02-24,Day1-TMO-NH-IN,36.19617100,-94.18344000,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,37629952,23190.187,23512.973,10.642,9.147,1170.000,159,26884146,285.635,Capacity,Uplink,Completed
2025-02-24 18:47:01.948,2025-02-24,Day1-TMO-NH-IN,36.19616300,-94.18337500,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,93227160,36.838,86542.765,9.746,7.669,1796.000,126,82962058,273.414,Capacity,Downlink,Completed
2025-02-24 18:47:01.948,2025-02-24,Day1-TMO-NH-IN,36.19616300,-94.18337500,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,93227160,36.838,86542.765,9.746,7.669,1796.000,126,82962058,273.414,Capacity,Downlink,Completed
2025-02-24 18:47:17.805,2025-02-24,Day1-TMO-NH-IN,36.19617100,-94.18335100,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,34365440,19912.183,21609.041,10.550,9.038,1177.000,163,24412814,273.885,Capacity,Uplink,Completed
2025-02-24 18:47:17.805,2025-02-24,Day1-TMO-NH-IN,36.19617100,-94.18335100,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,34365440,19912.183,21609.041,10.550,9.038,1177.000,163,24412814,273.885,Capacity,Uplink,Completed
2025-02-24 18:47:43.088,2025-02-24,Day1-TMO-NH-IN,36.19616100,-94.18333600,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,github.com,HTTPS,10,82166080,36.836,84930.859,9.744,5.601,3748.000,196,59462218,270.225,Capacity,Downlink,Completed
2025-02-24 18:47:43.088,2025-02-24,Day1-TMO-NH-IN,36.19616100,-94.18333600,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,github.com,HTTPS,10,82166080,36.836,84930.859,9.744,5.601,3748.000,196,59462218,270.225,Capacity,Downlink,Completed
2025-02-24 18:47:50.830,2025-02-24,Day1-TMO-NH-IN,36.19616200,-94.18333600,QualiPoc_083101,T-Mobile,LTE,LTE,LTE/LTE CA,httpbin.org,HTTPS,10,13475840,,,2.411,,,156,,,Capacity,Uplink,System Release
2025-02-24 18:47:50.830,2025-02-24,Day1-TMO-NH-IN,36.19616200,-94.18333600,QualiPoc_083101,T-Mobile,LTE,LTE CA,LTE/LTE CA,httpbin.org,HTTPS,10,13475840,,,2.411,,,156,,,Capacity,Uplink,System Release
2025-02-24 18:51:50.773,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19566100,-94.18441300,QualiPoc_083101,T-Mobile,5G NR,5G NR,5G NR/5G NR CA,github.com,HTTPS,10,364511358,36.833,320734.952,9.909,8.658,1124.000,36,347115402,538.611,Capacity,Downlink,Completed
2025-02-24 18:51:50.773,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19566100,-94.18441300,QualiPoc_083101,T-Mobile,5G NR,5G NR CA,5G NR/5G NR CA,github.com,HTTPS,10,364511358,36.833,320734.952,9.909,8.658,1124.000,36,347115402,538.611,Capacity,Downlink,Completed
2025-02-24 18:52:06.314,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19566500,-94.18441600,QualiPoc_083101,T-Mobile,5G NR,5G NR,5G NR,httpbin.org,HTTPS,10,19079168,2403.301,2526.044,10.322,10.076,90.000,69,3181552,63.952,Capacity,Uplink,Completed
2025-02-24 18:52:31.301,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19605500,-94.18456800,QualiPoc_083101,T-Mobile,5G NR,5G NR,5G NR/5G NR CA,github.com,HTTPS,10,85281152,36.835,77963.512,9.934,7.654,2173.000,57,74591590,255.976,Capacity,Downlink,Completed
2025-02-24 18:52:31.301,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19605500,-94.18456800,QualiPoc_083101,T-Mobile,5G NR,5G NR CA,5G NR/5G NR CA,github.com,HTTPS,10,85281152,36.835,77963.512,9.934,7.654,2173.000,57,74591590,255.976,Capacity,Downlink,Completed
