Time,Date,Collection,Latitude,Longitude,Operator,Data Technology,Data Technology Reporting,RAN Configuration,DL Carriers,DL Bandwidth Aggregated,5G NR Net PDSCH Throughput,PDSCH BLER,Avg PDSCH TB Size,Num PDSCH TBs,Avg Num PDSCH RBs per Slot,Num PDSCH RBs,Avg Num PDSCH REs per TB,Num PDSCH REs,MCS,Avg PDSCH Code Rate,PDSCH SCS,Num PDSCH Slots,PDSCH ReTx = 1,PDSCH ReTx = 2,PDSCH ReTx >= 3,Max PDSCH Layers,Avg PDSCH Layers,Test Name,Direction,Test Status
2025-02-24 18:01:41.805,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19571000,-94.18454800,T-Mobile,5G NR,5G NR,5G SA,1,225,24.848,0.067,116.3,15,14,205,2105,31570,1.1,0.1593,15,15,0,0,0,2,1.8,Capacity,Uplink,Completed
2025-02-24 18:01:47.370,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19578500,-94.18459600,T-Mobile,5G NR,5G NR,5G SA,1,225,0.28,0,40,1,8,8,1232,1232,1,0.1299,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:47.502,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19578500,-94.18459600,T-Mobile,5G NR,5G NR,5G SA,1,225,7.216,0,59.5,2,10,19,1463,2926,2,0.2146,15,2,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:48.350,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19579500,-94.18459100,T-Mobile,5G NR,5G NR,5G SA,1,225,0.48,0,51,1,8,8,1232,1232,0,0.0828,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-24 18:01:48.370,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19579500,-94.18459100,T-Mobile,5G NR,5G NR,5G SA,1,225,51.6,0,129,1,8,8,1232,1232,2,0.2094,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-24 18:01:49.370,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19580600,-94.18458900,T-Mobile,5G NR,5G NR,5G SA,1,225,0.288,0,36,1,7,7,1078,1078,1,0.1336,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:49.390,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19580600,-94.18458900,T-Mobile,5G NR,5G NR,5G SA,1,225,38.352,0,96,1,8,8,1232,1232,3,0.3117,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:50.064,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19580600,-94.18458900,T-Mobile,5G NR,5G NR,5G SA,1,225,0.096,0,8,1,12,12,1848,1848,0,0.0173,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:50.394,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19582000,-94.18458600,T-Mobile,5G NR,5G NR,5G SA,1,225,3.56,0,73.5,2,7,14,1078,2156,2.5,0.2727,15,2,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:51.368,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19583500,-94.18459200,T-Mobile,5G NR,5G NR,5G SA,1,225,0.296,0,36,1,7,7,1078,1078,1,0.1336,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:51.400,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19583500,-94.18459200,T-Mobile,5G NR,5G NR,5G SA,1,225,27.744,0,111,1,7,7,1078,1078,4,0.41189998,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:52.368,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19586200,-94.18462800,T-Mobile,5G NR,5G NR,5G SA,1,225,0.328,0,40,1,8,8,1232,1232,1,0.1299,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:52.388,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19586200,-94.18462800,T-Mobile,5G NR,5G NR,5G SA,1,225,38.352,0,96,1,8,8,1232,1232,3,0.3117,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:53.367,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19589200,-94.18463900,T-Mobile,5G NR,5G NR,5G SA,1,225,0.296,0,36,1,7,7,1078,1078,1,0.1336,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:53.391,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19589200,-94.18463900,T-Mobile,5G NR,5G NR,5G SA,1,225,32.056,0,96,1,8,8,1232,1232,3,0.3117,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:54.368,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19590500,-94.18459300,T-Mobile,5G NR,5G NR,5G SA,1,225,0.296,0,36,1,7,7,1078,1078,1,0.1336,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:54.392,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19590500,-94.18459300,T-Mobile,5G NR,5G NR,5G SA,1,225,36.944,0,111,1,7,7,1078,1078,4,0.41189998,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:55.370,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19591800,-94.18457100,T-Mobile,5G NR,5G NR,5G SA,1,225,0.36,0,44,1,7,7,1078,1078,0,0.081599995,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-24 18:01:55.394,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19591800,-94.18457100,T-Mobile,5G NR,5G NR,5G SA,1,225,33.648,0,101,1,16,16,2464,2464,0,0.081999995,15,1,0,0,0,2,2,Ping,Mixed,Completed
2025-02-24 18:01:56.371,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19593400,-94.18455900,T-Mobile,5G NR,5G NR,5G SA,1,225,0.328,0,40,1,8,8,1232,1232,1,0.1299,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:01:56.879,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19593400,-94.18455900,T-Mobile,5G NR,5G NR,5G SA,1,225,627.408,0,1207.4,33,37,1212,5656,186648,3.3,0.3031,15,33,0,0,0,2,1.9,Capacity,Downlink,Completed
2025-02-24 18:01:57.379,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19594700,-94.18454600,T-Mobile,5G NR,5G NR,5G SA,1,225,1712.592,0,1246.1,86,20,1743,3121,268422,5.9,0.3337,15,86,0,0,0,2,2,Capacity,Downlink,Completed
2025-02-24 18:01:57.779,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19594700,-94.18454600,T-Mobile,5G NR CA,5G NR CA,5G SA,2,225,32773.96,0.047,5862,299,52,15692,8082,2416568,14.6,0.4766,15,299,14,0,0,3,2,Capacity,Downlink,Completed
2025-02-24 18:01:57.931,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19594700,-94.18454600,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,67642.368,0.071,5366.5,266,81,21624,12519,3330096,12.1,0.4516,30,266,18,0,0,7,1.5,Capacity,Downlink,Completed
2025-02-24 18:01:58.432,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19595500,-94.18454200,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,58798.128,0.084,4656.2,878,51,44411,7790,6839294,12.8,0.4655,30,878,73,0,0,7,2,Capacity,Downlink,Completed
2025-02-24 18:01:58.664,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19595500,-94.18454200,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,22287.352,0.111999996,4641.5,420,47,19578,7179,3015012,13.2,0.4559,30,420,46,0,0,7,2,Capacity,Downlink,Completed
2025-02-24 18:01:59.164,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19595300,-94.18453800,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,141639.472,0.103999995,6273.7,1567,74,115969,11397,17859226,12.9,0.4766,30,1567,158,2,0,7,1.8,Capacity,Downlink,Completed
2025-02-24 18:01:59.665,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19595300,-94.18453800,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,136343.28,0.101,5777.4,1636,78,126979,11953,19554766,12.4,0.4813,30,1636,166,2,0,8,1.7,Capacity,Downlink,Completed
2025-02-24 18:02:00.167,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19594900,-94.18455200,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,159955.168,0.111,7153.3,1583,103,162490,15808,25023460,14.2,0.5117,30,1583,170,2,0,9,1.4,Capacity,Downlink,Completed
2025-02-24 18:02:00.668,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19594900,-94.18455200,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,180014.736,0.106000006,7190.1,1859,102,189438,15693,29173452,11,0.4319,30,1859,197,0,0,9,2.1,Capacity,Downlink,Completed
2025-02-24 18:02:01.124,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19594100,-94.18455200,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,115323,0.111999996,6446,1273,78,98905,11965,15231370,12.7,0.4746,30,1273,144,0,0,7,1.7,Capacity,Downlink,Completed
2025-02-24 18:02:01.627,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19594100,-94.18455200,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,192680.528,0.109,7062.3,1965,82,160532,12581,24721928,13.7,0.48360002,30,1965,207,0,0,7,1.7,Capacity,Downlink,Completed
2025-02-24 18:02:02.128,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19594600,-94.18456200,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,170516.24,0.111,7598.7,1609,78,124730,11938,19208420,14.1,0.48360002,30,1609,185,0,0,7,1.9,Capacity,Downlink,Completed
2025-02-24 18:02:02.630,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19594600,-94.18456200,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,319320.128,0.116000004,10995.4,2110,118,248776,18157,38311504,13.9,0.48599997,30,2110,239,2,0,7,1.8,Capacity,Downlink,Completed
2025-02-24 18:02:03.130,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19595500,-94.18456000,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,158117.168,0.11399999,7457.9,1515,86,130562,13272,20106548,12.1,0.4697,30,1515,166,4,0,7,1.9,Capacity,Downlink,Completed
2025-02-24 18:02:03.431,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19595500,-94.18456000,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,81273.576,0.102,7020.4,805,79,63352,12120,9756208,12,0.4611,30,805,81,0,0,7,1.9,Capacity,Downlink,Completed
2025-02-24 18:02:03.932,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19595500,-94.18456000,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,70400.552,0.091000006,6059,811,77,62184,11808,9576336,11.3,0.4626,30,811,75,0,0,7,1.9,Capacity,Downlink,Completed
2025-02-24 18:02:04.262,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19597000,-94.18456800,T-Mobile,5G NR CA,5G NR CA,5G SA,3,225,8355.512,0.096,3514,230,46,10583,7086,1629782,10.7,0.4415,30,230,21,0,0,5,2,Capacity,Downlink,Completed
2025-02-24 18:02:04.468,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19597000,-94.18456800,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,61165.424,0.084,5816,309,79,24500,12210,3773000,12.9,0.511,30,309,26,0,0,6,1.6,Capacity,Downlink,Completed
2025-02-24 18:02:04.924,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19597000,-94.18456800,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,103391.392,0.07,6448.8,1136,77,87728,11893,13510112,11.3,0.46,30,1136,78,1,0,7,1.9,Capacity,Downlink,Completed
2025-02-24 18:02:05.425,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19597700,-94.18458700,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,43989.24,0.06,4695.5,695,58,40137,8894,6181098,10.9,0.455,30,695,43,0,0,7,2,Capacity,Downlink,Completed
2025-02-24 18:02:05.926,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19597700,-94.18458700,T-Mobile,5G NR CA,5G NR CA,5G SA,3,225,63957.952,0.091000006,6438,703,74,51673,11320,7957642,12.3,0.4741,30,703,61,0,0,6,2,Capacity,Downlink,Completed
2025-02-24 18:02:05.992,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19597700,-94.18458700,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,32080.688,0.118,5754.7,127,69,8801,10672,1355354,12.6,0.5004,30,127,13,0,0,7,2,Capacity,Downlink,Completed
2025-02-24 18:02:06.494,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19598000,-94.18460600,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,61615.688,0.076,6190.7,699,75,52562,11580,8094548,11.2,0.48380002,30,699,56,0,0,7,2,Capacity,Downlink,Completed
2025-02-24 18:02:06.743,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19598000,-94.18460600,T-Mobile,5G NR CA,5G NR CA,5G SA,4,225,26903.152,0.074,6515.3,433,72,31015,11031,4776310,12.1,0.4425,30,433,30,0,0,7,2,Capacity,Downlink,Completed
2025-02-24 18:02:12.324,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19601400,-94.18457100,T-Mobile,5G NR,5G NR,5G SA,1,225,6.168,0,96.2,4,8,31,1194,4774,1.5,0.1821,15,4,0,0,0,2,1.8,Capacity,Uplink,Completed
2025-02-24 18:02:12.816,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19601400,-94.18457100,T-Mobile,5G NR,5G NR,5G SA,1,225,1092.064,0.051,1818.2,39,27,1070,4225,164780,8.9,0.3704,15,39,2,0,0,2,1.5,Capacity,Uplink,Completed
2025-02-24 18:02:13.316,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19600900,-94.18457200,T-Mobile,5G NR,5G NR,5G SA,1,225,59.632,0.05,232.8,20,8,160,1232,24640,3.5,0.19309999,15,20,1,0,0,2,1.9,Capacity,Uplink,Completed
2025-02-24 18:02:13.811,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19600600,-94.18456100,T-Mobile,5G NR,5G NR,5G SA,1,225,75.912,0.02,98,49,8,393,1235,60522,3.1,0.2866,15,49,1,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-24 18:02:14.312,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19600200,-94.18455100,T-Mobile,5G NR,5G NR,5G SA,1,225,124.504,0.064,110.7,78,8,617,1218,95018,2.4,0.2485,15,78,4,0,0,2,1.6,Capacity,Uplink,Completed
2025-02-24 18:02:14.812,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19600200,-94.18455100,T-Mobile,5G NR,5G NR,5G SA,1,225,113.352,0.06,114.7,67,8,512,1177,78848,3.9,0.33029997,15,67,5,0,0,2,1.1,Capacity,Uplink,Completed
2025-02-24 18:02:15.312,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19600200,-94.18451900,T-Mobile,5G NR,5G NR,5G SA,1,225,107.88,0.103999995,113.5,67,8,569,1308,87626,3.3,0.2929,15,67,7,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-24 18:02:15.816,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19600200,-94.18451900,T-Mobile,5G NR,5G NR,5G SA,1,225,58.856,0.027999999,118.2,36,13,468,2002,72072,2.1,0.24620001,15,36,1,0,0,2,1.4,Capacity,Uplink,Completed
2025-02-24 18:02:16.300,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19601300,-94.18450900,T-Mobile,5G NR,5G NR,5G SA,1,225,31.536,0,113.2,18,14,245,2096,37730,1.3,0.1709,15,18,0,0,0,2,1.7,Capacity,Uplink,Completed
2025-02-24 18:02:16.812,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19601800,-94.18448500,T-Mobile,5G NR,5G NR,5G SA,1,225,41.872,0.067,104.9,30,12,363,1863,55902,1.5,0.1594,15,30,2,0,0,2,1.5,Capacity,Uplink,Completed
2025-02-24 18:02:17.300,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19602300,-94.18446000,T-Mobile,5G NR,5G NR,5G SA,1,225,29.36,0,94.3,19,14,265,2148,40810,0.3,0.0932,15,19,0,0,0,2,1.9,Capacity,Uplink,Completed
2025-02-24 18:02:17.816,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19602300,-94.18446000,T-Mobile,5G NR,5G NR,5G SA,1,225,21.552,0,99.3,14,9,125,1375,19250,2.5,0.2852,15,14,0,0,0,2,1.2,Capacity,Uplink,Completed
2025-02-24 18:02:18.316,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19603200,-94.18442800,T-Mobile,5G NR,5G NR,5G SA,1,225,43.712,0,94.2,29,14,400,2124,61600,0.4,0.1185,15,29,0,0,0,2,1.9,Capacity,Uplink,Completed
2025-02-24 18:02:18.808,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19603200,-94.18442800,T-Mobile,5G NR,5G NR,5G SA,1,225,49.672,0.083000004,95.6,36,9,307,1313,47278,2.5,0.2706,15,36,3,0,0,2,1.2,Capacity,Uplink,Completed
2025-02-24 18:02:19.308,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19604300,-94.18441900,T-Mobile,5G NR,5G NR,5G SA,1,225,49.456,0,92.3,35,10,333,1465,51282,2.1,0.2545,15,35,0,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-24 18:02:19.820,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19604300,-94.18441900,T-Mobile,5G NR,5G NR,5G SA,1,225,45.376,0,90.8,32,10,311,1497,47894,1.8,0.2289,15,32,0,0,0,2,1.4,Capacity,Uplink,Completed
2025-02-24 18:02:20.331,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19605300,-94.18441900,T-Mobile,5G NR,5G NR,5G SA,1,225,46.456,0,102.8,30,12,368,1889,56672,1.5,0.1871,15,30,0,0,0,2,1.6,Capacity,Uplink,Completed
2025-02-24 18:02:20.816,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19605300,-94.18441900,T-Mobile,5G NR,5G NR,5G SA,1,225,38.032,0.08,108.2,25,11,279,1719,42966,3.2,0.2342,15,25,2,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-24 18:02:21.328,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19605900,-94.18442200,T-Mobile,5G NR,5G NR,5G SA,1,225,42.816,0,105.4,26,14,363,2150,55902,1,0.1634,15,26,0,0,0,2,1.7,Capacity,Uplink,Completed
2025-02-24 18:02:21.804,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19605900,-94.18442200,T-Mobile,5G NR,5G NR,5G SA,1,225,27.416,0,85.8,19,14,258,2091,39732,0,0.082100004,15,19,0,0,0,2,2,Capacity,Uplink,Completed
2025-02-24 18:02:22.316,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19606800,-94.18442300,T-Mobile,5G NR,5G NR,5G SA,1,225,34.672,0.107,89.9,28,9,258,1419,39732,2.8,0.2296,15,28,3,0,0,2,1.3,Capacity,Uplink,Completed
2025-02-24 18:02:22.816,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19606800,-94.18442300,T-Mobile,5G NR,5G NR,5G SA,1,225,36.256,0.045,110.1,22,11,244,1708,37576,1.3,0.1549,15,22,1,0,0,2,1.7,Capacity,Uplink,Completed
2025-02-24 18:02:28.137,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608600,-94.18442400,T-Mobile,5G NR,5G NR,5G SA,1,225,0,0,,,,,,,,,,,0,0,0,,,Ping,Mixed,Completed
2025-02-24 18:02:28.167,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608600,-94.18442400,T-Mobile,5G NR,5G NR,5G SA,1,225,9.6,0,36,1,7,7,1078,1078,1,0.1336,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:28.463,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608600,-94.18442400,T-Mobile,5G NR,5G NR,5G SA,1,225,4.296,0,53,3,9,27,1386,4158,1.7,0.1864,15,3,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:29.171,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442500,T-Mobile,5G NR,5G NR,5G SA,1,225,0.408,0,36,1,7,7,1078,1078,1,0.1336,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:29.195,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442500,T-Mobile,5G NR,5G NR,5G SA,1,225,36.944,0,111,1,7,7,1078,1078,4,0.41189998,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:30.156,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442500,T-Mobile,5G NR,5G NR,5G SA,1,225,0.296,0,36,1,7,7,1078,1078,1,0.1336,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:30.180,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442500,T-Mobile,5G NR,5G NR,5G SA,1,225,36.984,0,111,1,7,7,1078,1078,4,0.41189998,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:31.162,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442500,T-Mobile,5G NR,5G NR,5G SA,1,225,0.328,0,40,1,8,8,1232,1232,1,0.1299,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:31.182,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442500,T-Mobile,5G NR,5G NR,5G SA,1,225,38.4,0,96,1,8,8,1232,1232,3,0.3117,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:32.151,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442500,T-Mobile,5G NR,5G NR,5G SA,1,225,0.296,0,36,1,7,7,1078,1078,1,0.1336,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:32.175,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442500,T-Mobile,5G NR,5G NR,5G SA,1,225,31.952,0,66,2,8,15,1155,2310,2,0.3117,15,2,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:33.159,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442600,T-Mobile,5G NR,5G NR,5G SA,1,225,0.296,0,36,1,7,7,1078,1078,1,0.1336,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:33.187,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442600,T-Mobile,5G NR,5G NR,5G SA,1,225,31.688,0,111,1,7,7,1078,1078,4,0.41189998,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:34.170,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442600,T-Mobile,5G NR,5G NR,5G SA,1,225,0.328,0,40,1,8,8,1232,1232,1,0.1299,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:34.194,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442600,T-Mobile,5G NR,5G NR,5G SA,1,225,36.864,0,111,1,7,7,1078,1078,4,0.41189998,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:34.735,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442600,T-Mobile,5G NR,5G NR,5G SA,1,225,0.592,0,40,1,8,8,1232,1232,1,0.1299,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:35.191,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442600,T-Mobile,5G NR,5G NR,5G SA,1,225,2.384,0,68,2,8,16,1232,2464,2,0.2208,15,2,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:35.259,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442600,T-Mobile,5G NR,5G NR,5G SA,1,225,4.704,0,40,1,8,8,1232,1232,1,0.1299,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:35.863,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442600,T-Mobile,5G NR,5G NR,5G SA,1,225,0.528,0,40,1,8,8,1232,1232,1,0.1299,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:36.228,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442600,T-Mobile,5G NR,5G NR,5G SA,1,225,3.152,0,48,3,9,28,1437,4312,1.3,0.153,15,3,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:36.979,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442600,T-Mobile,5G NR,5G NR,5G SA,1,225,0.424,0,40,1,8,8,1232,1232,1,0.1299,15,1,0,0,0,1,1,Ping,Mixed,Completed
2025-02-24 18:02:37.959,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19608700,-94.18442600,T-Mobile,5G NR,5G NR,5G SA,1,225,272.592,0,869.8,21,21,438,3212,67452,7.5,0.3814,15,21,0,0,0,1,1,Capacity,Downlink,Failed
2025-02-24 18:02:38.339,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19609000,-94.18442700,T-Mobile,5G NR,5G NR,5G SA,1,225,618.672,0,1324.9,26,31,794,4703,122276,9.6,0.3731,15,26,0,0,0,1,1,Capacity,Downlink,Failed
2025-02-24 18:02:38.843,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19609000,-94.18442700,T-Mobile,5G NR,5G NR,5G SA,1,225,596.304,0,989.8,38,25,933,3781,143682,2.9,0.2359,15,38,0,0,0,2,2,Capacity,Downlink,Failed
2025-02-24 18:02:39.351,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19609000,-94.18442800,T-Mobile,5G NR,5G NR,5G SA,1,225,279.848,0,526.1,34,14,479,2170,73766,2.9,0.2368,15,34,0,0,0,2,2,Capacity,Downlink,Failed
2025-02-24 18:02:39.839,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19609000,-94.18442800,T-Mobile,5G NR,5G NR,5G SA,1,225,251.824,0,668.8,28,37,1041,5726,160314,1.8,0.19370002,15,28,0,0,0,2,2,Capacity,Downlink,Failed
2025-02-24 18:02:40.319,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19609000,-94.18442800,T-Mobile,5G NR,5G NR,5G SA,1,225,183.52,0,458.8,24,31,754,4838,116116,1.5,0.1715,15,24,0,0,0,2,2,Capacity,Downlink,Failed
2025-02-24 18:02:40.739,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19609000,-94.18442800,T-Mobile,5G NR CA,5G NR CA,5G SA,2,225,10681.144,0.023,2225.8,259,33,8595,5111,1323630,8.8,0.3976,15,259,6,0,0,3,2,Capacity,Downlink,Failed
2025-02-24 18:02:40.855,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19609000,-94.18442800,T-Mobile,5G NR CA,5G NR CA,5G SA,3,225,22140.056,0.102,2317.8,167,40,6711,6189,1033494,8.3,0.37060001,30,167,17,0,0,4,1.6,Capacity,Downlink,Failed
2025-02-24 18:02:40.863,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19609000,-94.18442800,T-Mobile,5G NR CA,5G NR CA,5G SA,3,225,5865.6,0,1999.6,11,34,370,5180,56980,7.5,0.4066,30,11,0,0,0,4,1.7,Capacity,Downlink,Failed
