Time,Date,Collection,Latitude,Longitude,Operator,Data Technology,Data Technology Reporting,RAN Configuration,DL Carriers PDSCH,DL Bandwidth,LTE Net PDSCH Throughput,BLER,TB Size,Subframes,RBs,RB per Subframe,MCS,Modulation (Based on MCS),Max PDSCH Layers,Avg PDSCH Layers,1 Retransmission,2 Retransmissions,3 Retransmissions,Test Name,Direction,Test Status
2025-02-24 18:14:02.125,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640700,-94.18441100,T-Mobile,LTE,LTE,5G EN-DC,1,20,0.296,0.667,893.7,2,30,8,9.3,16QAM,4,3.5,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:02.725,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640700,-94.18441100,T-Mobile,LTE,LTE,5G EN-DC,1,20,0,1,5733,1,96,48,18.5,64QAM,3,3,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:03.025,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640700,-94.18441100,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,20,20.856,0,78.2,10,232,23,0,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:03.625,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640900,-94.18441300,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0.84,0.25,165,4,32,8,3.2,QPSK,4,1.8,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:03.925,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640900,-94.18441300,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,5,21.104,0,71.9,11,56,5,2.7,QPSK,4,1.5,0.09090909,0,0,Ping,Mixed,Completed
2025-02-24 18:14:04.525,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19641000,-94.18441400,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,5,7.376,0,26.3,16,122,6,0.7,QPSK,2,1.3,0.04761905,0.04761905,0,Ping,Mixed,Completed
2025-02-24 18:14:04.825,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19641000,-94.18441400,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,5,2.184,0,41,2,17,8,0.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:05.425,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19641000,-94.18441400,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,5,1.384,0,26,4,24,6,0.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:06.025,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19641000,-94.18441400,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,5,1.416,0,35.3,3,18,6,1.3,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:06.925,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640900,-94.18441400,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,5,0.112,0,6.5,2,4,2,0.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:07.225,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640900,-94.18441600,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,5,2.88,0,27,4,14,4,1.8,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:07.825,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640900,-94.18441600,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,5,1.464,0,55,2,10,5,2,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:09.025,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640800,-94.18441200,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,5,0.704,0,53,2,20,10,1,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:09.925,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640800,-94.18441000,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,5,0.976,0,55,2,8,4,2.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:10.225,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640800,-94.18441000,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,19.408,0,60.7,12,156,13,1.2,QPSK,4,2.3,0,0,0,Ping,Mixed,Completed
2025-02-24 18:14:11.125,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640800,-94.18441000,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,1.704,0,32,2,20,10,0,QPSK,1,1,0,0,0,Capacity,Downlink,Completed
2025-02-24 18:14:11.725,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640800,-94.18441000,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,149.696,0,748.3,15,700,47,2.3,QPSK,1,1,0.06666667,0,0,Capacity,Downlink,Completed
2025-02-24 18:14:12.213,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640600,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,993.088,0.077,2649.1,26,1788,69,8.1,16QAM,1,1,0,0,0,Capacity,Downlink,Completed
2025-02-24 18:14:12.304,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640600,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,2,25,11400.512,0.072,2034.6,69,4126,69,8.3,16QAM,2,1,0.17391305,0.014492754,0,Capacity,Downlink,Completed
2025-02-24 18:14:12.800,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640600,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,2,25,22274.56,0.088999994,1646.7,929,45792,95,7.8,16QAM,4,1,0.086021505,0.005376344,0,Capacity,Downlink,Completed
2025-02-24 18:14:13.291,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640600,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,2,25,20150.367,0.088999994,2174.3,625,36778,97,8.9,16QAM,4,1,0.095846646,0,0,Capacity,Downlink,Completed
2025-02-24 18:14:13.420,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640600,-94.18440700,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,3,30,11188.048,0.118,2322.6,93,5656,105,8.8,16QAM,3,1,0.16129032,0.010752688,0,Capacity,Downlink,Completed
2025-02-24 18:14:13.924,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640600,-94.18440700,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,3,,11323.328,0.106000006,1228.3,634,27557,105,5.7,16QAM,4,1,0.11838006,0.0031152647,0,Capacity,Downlink,Completed
2025-02-24 18:14:14.425,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640500,-94.18440700,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,2,25,6739.84,0.1,1515.3,319,13849,76,7.9,16QAM,2,1,0.0846395,0.015673982,0,Capacity,Downlink,Completed
2025-02-24 18:14:14.932,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640500,-94.18440700,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,2,25,7757.144,0.061,1627.5,328,13661,71,9.2,16QAM,2,1,0.07317073,0.033536587,0.0121951215,Capacity,Downlink,Completed
2025-02-24 18:14:15.325,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640500,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,2,25,1677.224,0.136,1479.9,59,2529,84,8.4,16QAM,2,1,0.084745765,0,0,Capacity,Downlink,Completed
2025-02-24 18:14:15.828,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640500,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,2,25,4296.432,0.064,822.8,356,7953,37,8.1,16QAM,5,1,0.070028014,0,0,Capacity,Downlink,Completed
2025-02-24 18:14:16.280,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640400,-94.18440500,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,2,25,4952.024,0.054,1098,279,7542,35,9.6,16QAM,2,1,0.07168459,0,0,Capacity,Downlink,Completed
2025-02-24 18:14:16.726,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640400,-94.18440500,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,2,25,2047.32,0.056999996,630.6,228,3815,26,8,16QAM,2,1,0.07017544,0.004385965,0,Capacity,Downlink,Completed
2025-02-24 18:14:17.136,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640300,-94.18440400,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,3,30,7996.024,0.122,1122.4,367,19539,60,6.4,16QAM,11,1.2,0.11004785,0.009569378,0.0023923444,Capacity,Downlink,Completed
2025-02-24 18:14:17.614,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640300,-94.18440400,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,3,30,7951.216,0.093,906.2,570,26252,107,4.4,QPSK,7,1.3,0.15384616,0.006546645,0.0032733225,Capacity,Downlink,Completed
2025-02-24 18:14:18.121,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640300,-94.18440400,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,3,30,4144.072,0.069,556.5,405,16917,72,3.8,QPSK,7,1.2,0.06490872,0.024340771,0.004056795,Capacity,Downlink,Completed
2025-02-24 18:14:18.625,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640300,-94.18440400,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,3,30,6051.064,0.113000005,827.7,499,18027,84,5,16QAM,5,1,0.1414914,0,0,Capacity,Downlink,Completed
2025-02-24 18:14:19.123,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640300,-94.18440400,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,3,30,5231.552,0.11,594.5,511,23720,90,3.1,QPSK,5,1.2,0.07779579,0.006482982,0.011345219,Capacity,Downlink,Completed
2025-02-24 18:14:19.607,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640300,-94.18440400,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,3,30,6090.928,0.056999996,853.6,436,16803,85,4.2,QPSK,6,1.1,0.05021834,0.0021834061,0,Capacity,Downlink,Completed
2025-02-24 18:14:20.125,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640300,-94.18440400,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,3,30,4065.92,0.18,536,512,32396,104,2.3,QPSK,6,1.3,0.10726073,0.02970297,0.01980198,Capacity,Downlink,Completed
2025-02-24 18:14:20.640,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640300,-94.18440400,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,3,30,3306.424,0.111,485.6,442,15220,92,2.6,QPSK,9,1.2,0.13617021,0.008510638,0,Capacity,Downlink,Completed
2025-02-24 18:14:21.127,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640300,-94.18440400,T-Mobile,LTE CA,LTE 3CCA,5G EN-DC,3,30,5997.2,0.047,795.3,469,15549,75,4.8,16QAM,5,1.1,0.070993915,0.00811359,0,Capacity,Downlink,Completed
2025-02-24 18:14:27.025,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640100,-94.18440600,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,8.528,0,106.7,6,40,7,2.5,QPSK,1,1,0,0,0,Capacity,Uplink,Failed
2025-02-24 18:14:27.490,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640000,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,321.616,0.33900002,833,51,912,17,6.5,QPSK,2,1.1,0.08928572,0,0,Capacity,Uplink,Failed
2025-02-24 18:14:27.785,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19640000,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,2,25,266.528,0,316.9,31,838,36,1.1,QPSK,2,1,0.06451613,0.09677419,0.032258064,Capacity,Uplink,Failed
2025-02-24 18:14:34.191,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19639600,-94.18441000,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0,,,0,,,,64QAM,,,,,,Ping,Mixed,Failed
2025-02-24 18:14:34.225,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19639600,-94.18441000,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,14.824,0,21,3,20,7,0,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:35.979,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19639000,-94.18440900,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0,,,0,,,,64QAM,,,,,,Ping,Mixed,Failed
2025-02-24 18:14:36.025,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19639000,-94.18440900,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,12.872,0,18.5,4,24,6,0,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:36.625,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19638500,-94.18440800,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0.144,0,11,1,4,4,0,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:37.525,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19638300,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0,1,906,1,28,14,16.5,64QAM,2,2,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:38.125,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19638300,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0.696,0,26,2,16,8,0,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:38.425,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19638300,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,2.88,0,54,2,32,16,0,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:39.325,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19638300,-94.18440700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0.96,0,54,2,32,16,0,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:40.225,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19637900,-94.18441100,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0.096,0,11,1,4,4,0,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:40.525,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19637900,-94.18441100,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,2.8,0,105,1,12,12,2,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:41.425,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19637700,-94.18441200,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0.992,0,56,2,12,6,1.5,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:42.325,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19637600,-94.18441200,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,1.056,0,39.7,3,36,12,0,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:42.625,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19637600,-94.18441200,T-Mobile,LTE,LTE,5G EN-DC,1,20,2.72,0,25.5,4,20,5,0.5,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:43.960,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19637600,-94.18441300,T-Mobile,LTE,LTE,5G EN-DC,1,20,0,,,0,,,,64QAM,,,,,,Ping,Mixed,Failed
2025-02-24 18:14:44.125,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19637600,-94.18441300,T-Mobile,LTE,LTE,5G EN-DC,1,20,56.048,0,231.2,5,132,26,1.6,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:44.425,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19637600,-94.18441300,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0.776,0,9.7,3,12,4,0.3,QPSK,4,2,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:45.025,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19637600,-94.18441300,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,2.104,0,22.6,7,44,6,0.3,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:45.925,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19637300,-94.18441400,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0.192,0,11,2,8,4,0,QPSK,1,1,0,0,0,Ping,Mixed,Failed
2025-02-24 18:14:49.335,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19636500,-94.18441600,T-Mobile,LTE,LTE,5G EN-DC,1,20,0,,,0,,,,64QAM,,,,,,Capacity,Downlink,Failed
2025-02-24 18:14:49.525,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19636500,-94.18441600,T-Mobile,LTE,LTE,5G EN-DC,1,20,25.56,0,60.7,10,68,7,1.2,QPSK,4,1.3,0,0,0,Capacity,Downlink,Failed
2025-02-24 18:14:49.893,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19636500,-94.18441600,T-Mobile,LTE CA,LTE 2CCA,LTE,2,25,315.472,0.025,369.6,40,1417,46,3.6,QPSK,2,1,0.05,0,0,Capacity,Downlink,Failed
2025-02-24 18:14:50.125,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19635500,-94.18442000,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,2,25,358.192,0.079,293.7,38,909,35,3,QPSK,2,1,0,0,0,Capacity,Downlink,Failed
2025-02-24 18:14:50.725,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19635500,-94.18442000,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,2,25,95.288,0,285.9,21,328,15,3.8,QPSK,4,1.2,0.04,0,0,Capacity,Downlink,Failed
2025-02-24 18:14:56.125,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19628400,-94.18441500,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,0.296,0,11,2,8,4,0,QPSK,1,1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:14:56.425,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19628400,-94.18441500,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,4.776,0,25.6,7,28,4,1,QPSK,1,1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:14:57.025,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19628400,-94.18441500,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,20,184.176,0.024,337.4,41,832,20,2.5,QPSK,1,1,0.048780486,0,0,Capacity,Uplink,Completed
2025-02-24 18:14:57.325,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19628100,-94.18440300,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,9.808,0.077,40.7,13,52,4,2.2,QPSK,1,1,0.07692308,0,0,Capacity,Uplink,Completed
2025-02-24 18:14:57.925,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19628100,-94.18440300,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,5.784,0.04,20.4,25,102,4,0.7,QPSK,4,1.1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:14:58.225,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19627700,-94.18439400,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,12.96,0,34.7,14,56,4,1.7,QPSK,1,1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:14:58.825,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19627700,-94.18439400,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,9.904,0.036,32.3,28,112,4,1.6,QPSK,4,1.1,0.035714287,0,0,Capacity,Uplink,Completed
2025-02-24 18:14:59.125,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19627200,-94.18438300,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,13.224,0,35.4,14,56,4,1.7,QPSK,1,1,0.14285715,0.071428575,0,Capacity,Uplink,Completed
2025-02-24 18:14:59.725,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19627200,-94.18438300,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,20,6.184,0,19.3,24,96,4,0.6,QPSK,1,1,0,0.041666668,0,Capacity,Uplink,Completed
2025-02-24 18:15:00.025,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19627200,-94.18438300,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,5.816,0,18.2,12,48,4,0.5,QPSK,1,1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:00.625,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19625800,-94.18437200,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,9.4,0.038,32.5,26,104,4,1.5,QPSK,1,1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:00.925,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19625800,-94.18437200,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,7.304,0,22.8,12,48,4,0.8,QPSK,1,1,0.083333336,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:01.525,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19625000,-94.18436900,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,6.72,0,21,24,96,4,0.7,QPSK,1,1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:01.825,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19625000,-94.18436900,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,7.52,0,23.5,12,48,4,0.9,QPSK,1,1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:02.425,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19624700,-94.18434400,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,20,8.816,0,26.4,25,100,4,1.1,QPSK,1,1,0.04,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:02.725,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19625600,-94.18434000,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,7.52,0.077,34.1,13,52,4,1.7,QPSK,1,1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:03.325,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19626500,-94.18433500,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,5.808,0,18.2,24,96,4,0.5,QPSK,1,1,0.041666668,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:03.625,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19626500,-94.18433500,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,6.28,0,21.4,11,44,4,0.7,QPSK,1,1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:04.225,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19630200,-94.18433700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,9.304,0,27.9,25,100,4,1.2,QPSK,1,1,0.04,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:04.525,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19630200,-94.18433700,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,7.52,0,23.5,12,48,4,0.9,QPSK,1,1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:05.125,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19633500,-94.18433100,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,7.064,0,20.4,26,104,4,0.7,QPSK,1,1,0.07692308,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:05.425,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19633500,-94.18433100,T-Mobile,LTE-5G NR,LTE-5G NR,LTE,1,20,9.144,0,26.4,13,52,4,1.1,QPSK,1,1,0,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:06.025,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19634900,-94.18433200,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,6.88,0,21.5,24,96,4,0.8,QPSK,1,1,0.041666668,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:06.325,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19636300,-94.18433300,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,7.816,0.071,32.4,14,56,4,1.6,QPSK,1,1,0.071428575,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:06.925,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19636300,-94.18433300,T-Mobile,LTE-5G NR,LTE-5G NR,5G EN-DC,1,20,8.504,0,26.6,24,96,4,1.1,QPSK,1,1,0.041666668,0,0,Capacity,Uplink,Completed
2025-02-24 18:15:12.271,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19628500,-94.18428000,T-Mobile,LTE,LTE,5G EN-DC,1,20,0,,,0,,,,64QAM,,,,,,Ping,Mixed,Completed
2025-02-24 18:15:12.325,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19628500,-94.18428000,T-Mobile,LTE,LTE,LTE,1,20,18.816,0,42.3,3,20,7,0.7,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:15:13.225,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19626700,-94.18427900,T-Mobile,LTE,LTE,5G EN-DC,1,20,0.096,0,11,1,4,4,0,QPSK,4,4,0,0,0,Ping,Mixed,Completed
2025-02-24 18:15:13.525,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19626700,-94.18427900,T-Mobile,LTE,LTE,5G EN-DC,1,20,3.016,0,113,1,4,4,7,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:15:14.425,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19625500,-94.18427400,T-Mobile,LTE,LTE,5G EN-DC,1,20,1.544,0,43.5,4,28,7,0.5,QPSK,4,2.5,0,0,0,Ping,Mixed,Completed
2025-02-24 18:15:15.325,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19624800,-94.18426700,T-Mobile,LTE,LTE,5G EN-DC,1,20,1.096,0,41,3,16,5,1,QPSK,4,4,0,0,0,Ping,Mixed,Completed
2025-02-24 18:15:16.225,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19625100,-94.18427200,T-Mobile,LTE,LTE,5G EN-DC,1,20,0.096,0,11,1,4,4,0,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:15:16.525,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19625100,-94.18427200,T-Mobile,LTE,LTE,5G EN-DC,1,20,2.856,0,35.7,3,12,4,1.7,QPSK,1,1,0,0,0,Ping,Mixed,Completed
2025-02-24 18:15:17.425,2025-02-24,Day1-TMO-MNO-DEF-IN,36.19625800,-94.18427300,T-Mobile,LTE,LTE,LTE,1,20,0.992,0,56,2,12,6,1.5,QPSK,1,1,0,0,0,Ping,Mixed,Completed
