Full Date Time;Date;Time;Collection;Latitude;Longitude;Operator;Technology;Band Number;RAN Configuration;Data Technology;Cell Type;Carrier Index;PCI 5G NR;SSB Index;UL NR-ARFCN;5G NR Net PUSCH Throughput;UL Bandwidth;PUSCH Modulation;Avg PUSCH TB Size;Num PUSCH TBs;PUSCH TB Rate;Avg Num PUSCH RBs per Slot;Num PUSCH RBs;MCS;PUSCH SCS;Num PUSCH Slots;Avg PUSCH Layers;DL Pathloss;PUSCH Tx Power;PUSCH ReTx Rate;Bytes Transferred over PUSCH;Test Name;Direction;Test Status
2025-02-24 18:01:38.758;2025-02-24;18:01:38.758;Day1-TMO-MNO-DEF-IN;36.19565200;-94.18453000;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1952.48;14;QPSK;424.3;322;662.6;33;10591;2;15;322;1;119.7;22;0.10899999737739563;136613;Capacity;Uplink;Completed
2025-02-24 18:01:39.259;2025-02-24;18:01:39.259;Day1-TMO-MNO-DEF-IN;36.19567800;-94.18453800;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;2810.336;14;QPSK;499.6;398;794.4;39;15418;4.8;15;398;1;122.3;23.3;0.10300000011920929;198855;Capacity;Uplink;Completed
2025-02-24 18:01:39.760;2025-02-24;18:01:39.760;Day1-TMO-MNO-DEF-IN;36.19567800;-94.18453800;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;3568.08;14;QPSK;630.4;391;780.4;47;18379;5.1;15;391;1;119.2;23;0.08399999886751175;246485;Capacity;Uplink;Completed
2025-02-24 18:01:40.261;2025-02-24;18:01:40.261;Day1-TMO-MNO-DEF-IN;36.19569400;-94.18454400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;2668.48;14;QPSK;490.7;386;770.5;36;13773;5.1;15;386;1;120;23.5;0.11100000143051147;189426;Capacity;Uplink;Completed
2025-02-24 18:01:40.762;2025-02-24;18:01:40.762;Day1-TMO-MNO-DEF-IN;36.19569400;-94.18454400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1815.592;14;QPSK;356.7;367;732.5;37;13533;2.8;15;367;1;119.9;23.4;0.1119999960064888;130895;Capacity;Uplink;Completed
2025-02-24 18:01:41.263;2025-02-24;18:01:41.263;Day1-TMO-MNO-DEF-IN;36.19571000;-94.18454800;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;960.848;14;QPSK;190;358;714.6;20;7080;2;15;358;1;120.3;23.5;0.11500000208616257;68004;Capacity;Uplink;Completed
2025-02-24 18:01:41.764;2025-02-24;18:01:41.764;Day1-TMO-MNO-DEF-IN;36.19571000;-94.18454800;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;281.216;14;QPSK;71.3;276;550.9;14;3755;0.8;15;276;1;126.4;23.5;0.09399999678134918;19675;Capacity;Uplink;Completed
2025-02-24 18:01:47.326;2025-02-24;18:01:47.326;Day1-TMO-MNO-DEF-IN;36.19578500;-94.18459600;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0;14;;;0;;;0;;;0;;;;;0;Ping;Mixed;Completed
2025-02-24 18:01:47.359;2025-02-24;18:01:47.359;Day1-TMO-MNO-DEF-IN;36.19578500;-94.18459600;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;2.904;14;;12;1;30.3;3;3;0;15;1;1;116;23.5;0;12;Ping;Mixed;Completed
2025-02-24 18:01:47.602;2025-02-24;18:01:47.602;Day1-TMO-MNO-DEF-IN;36.19578500;-94.18459600;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;62.568;14;16-QAM;127.6;16;65.9;3;49;14.7;15;16;1;116.3;22.2;0.06199999898672104;2041;Ping;Mixed;Completed
2025-02-24 18:01:48.337;2025-02-24;18:01:48.337;Day1-TMO-MNO-DEF-IN;36.19579500;-94.18459100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1;14;16-QAM;92;1;1.4;3;3;12;15;1;1;;;0;92;Ping;Mixed;Completed
2025-02-24 18:01:48.583;2025-02-24;18:01:48.583;Day1-TMO-MNO-DEF-IN;36.19579500;-94.18459100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;57.04;14;16-QAM;103.5;19;77.2;3;57;12.8;15;19;1;121.6;22.5;0.10499999672174454;1966;Ping;Mixed;Completed
2025-02-24 18:01:49.357;2025-02-24;18:01:49.357;Day1-TMO-MNO-DEF-IN;36.19580600;-94.18458900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0.744;14;16-QAM;72;1;1.3;3;3;10;15;1;1;;;0;72;Ping;Mixed;Completed
2025-02-24 18:01:49.603;2025-02-24;18:01:49.603;Day1-TMO-MNO-DEF-IN;36.19580600;-94.18458900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;42.536;14;QPSK;78;18;73.2;9;157;4;15;18;1;122.3;23.5;0.0559999980032444;1404;Ping;Mixed;Completed
2025-02-24 18:01:50.358;2025-02-24;18:01:50.358;Day1-TMO-MNO-DEF-IN;36.19582000;-94.18458600;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0.848;14;16-QAM;80;1;1.3;3;3;11;15;1;1;127;22.5;0;80;Ping;Mixed;Completed
2025-02-24 18:01:50.589;2025-02-24;18:01:50.589;Day1-TMO-MNO-DEF-IN;36.19582000;-94.18458600;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;45.728;14;QPSK;83.1;17;73.6;10;164;4.5;15;17;1;127.3;23.4;0.05900000035762787;1412;Ping;Mixed;Completed
2025-02-24 18:01:51.357;2025-02-24;18:01:51.357;Day1-TMO-MNO-DEF-IN;36.19583500;-94.18459200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0.688;14;;66;1;1.3;12;12;1;15;1;1;;;0;66;Ping;Mixed;Completed
2025-02-24 18:01:51.606;2025-02-24;18:01:51.606;Day1-TMO-MNO-DEF-IN;36.19584900;-94.18461000;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;37.592;14;QPSK;68.7;18;72.3;10;174;2.2;15;18;1;124.7;23.5;0.0559999980032444;1236;Ping;Mixed;Completed
2025-02-24 18:01:52.358;2025-02-24;18:01:52.358;Day1-TMO-MNO-DEF-IN;36.19586200;-94.18462800;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0.704;14;QPSK;66;1;1.3;6;6;4;15;1;1;120;23.5;0;66;Ping;Mixed;Completed
2025-02-24 18:01:52.589;2025-02-24;18:01:52.589;Day1-TMO-MNO-DEF-IN;36.19587700;-94.18463300;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;54.784;14;16-QAM;93;17;73.6;4;75;9.6;15;17;1;119.7;22.9;0;1581;Ping;Mixed;Completed
2025-02-24 18:01:53.359;2025-02-24;18:01:53.359;Day1-TMO-MNO-DEF-IN;36.19589200;-94.18463900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0.952;14;16-QAM;92;1;1.3;3;3;12;15;1;1;121;22.5;0;92;Ping;Mixed;Completed
2025-02-24 18:01:53.602;2025-02-24;18:01:53.602;Day1-TMO-MNO-DEF-IN;36.19589900;-94.18461600;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;57.576;14;16-QAM;103.1;18;74.1;3;60;12.1;15;18;1;120.7;22.7;0.0559999980032444;1855;Ping;Mixed;Completed
2025-02-24 18:01:54.357;2025-02-24;18:01:54.357;Day1-TMO-MNO-DEF-IN;36.19590500;-94.18459300;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0.976;14;16-QAM;92;1;1.3;3;3;12;15;1;1;;;0;92;Ping;Mixed;Completed
2025-02-24 18:01:54.597;2025-02-24;18:01:54.597;Day1-TMO-MNO-DEF-IN;36.19590500;-94.18459300;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;55.936;14;16-QAM;104.9;16;66.7;3;48;12.9;15;16;1;124.7;22.5;0;1678;Ping;Mixed;Completed
2025-02-24 18:01:55.357;2025-02-24;18:01:55.357;Day1-TMO-MNO-DEF-IN;36.19591800;-94.18457100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1.224;14;16-QAM;116;1;1.3;3;3;14;15;1;1;;;0;116;Ping;Mixed;Completed
2025-02-24 18:01:55.588;2025-02-24;18:01:55.588;Day1-TMO-MNO-DEF-IN;36.19591800;-94.18457100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;36.432;14;QPSK;75.2;20;86.6;8;158;4.8;15;20;1;126;23.2;0.25;1504;Ping;Mixed;Completed
2025-02-24 18:01:56.359;2025-02-24;18:01:56.359;Day1-TMO-MNO-DEF-IN;36.19593400;-94.18455900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0.832;14;QPSK;80;1;1.3;6;6;5;15;1;1;;;0;80;Ping;Mixed;Completed
2025-02-24 18:01:56.859;2025-02-24;18:01:56.859;Day1-TMO-MNO-DEF-IN;36.19593400;-94.18455900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;224.864;14;QPSK;150.2;102;203.6;16;1676;5.1;15;102;1;123.8;23.3;0.07800000160932541;15323;Capacity;Downlink;Completed
2025-02-24 18:01:57.360;2025-02-24;18:01:57.360;Day1-TMO-MNO-DEF-IN;36.19594700;-94.18454600;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;409.624;14;QPSK;86.9;325;648.7;16;5116;1;15;325;1;125.5;23.5;0.07999999821186066;28243;Capacity;Downlink;Completed
2025-02-24 18:01:57.861;2025-02-24;18:01:57.861;Day1-TMO-MNO-DEF-IN;36.19594700;-94.18454600;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;920.592;14;QPSK;196.6;324;646.8;25;7942;3.2;15;324;1;125.3;23.4;0.10199999809265137;63703;Capacity;Downlink;Completed
2025-02-24 18:01:58.362;2025-02-24;18:01:58.362;Day1-TMO-MNO-DEF-IN;36.19595500;-94.18454200;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;1494.824;14;QPSK;273;389;776.4;32;12602;2.5;15;389;1;123.8;23.4;0.11100000143051147;106183;Capacity;Downlink;Completed
2025-02-24 18:01:58.863;2025-02-24;18:01:58.863;Day1-TMO-MNO-DEF-IN;36.19595500;-94.18454200;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;1096.952;14;QPSK;197.4;384;766.5;28;10739;2;15;384;1;125.2;23.5;0.0989999994635582;75796;Capacity;Downlink;Completed
2025-02-24 18:01:59.364;2025-02-24;18:01:59.364;Day1-TMO-MNO-DEF-IN;36.19595300;-94.18453800;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;935.064;14;QPSK;228.7;277;552.9;26;7292;3.5;15;277;1;123;23.4;0.07900000363588333;63344;Capacity;Downlink;Completed
2025-02-24 18:01:59.868;2025-02-24;18:01:59.868;Day1-TMO-MNO-DEF-IN;36.19595300;-94.18453800;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;907.664;14;QPSK;231.5;274;543.6;30;8268;2.1;15;274;1;122.6;23.5;0.0949999988079071;63435;Capacity;Downlink;Completed
2025-02-24 18:02:00.369;2025-02-24;18:02:00.369;Day1-TMO-MNO-DEF-IN;36.19594900;-94.18455200;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;1123.808;14;QPSK;397.9;202;403.3;28;5748;6.5;15;202;1;120.5;23.2;0.0989999994635582;80368;Capacity;Downlink;Completed
2025-02-24 18:02:00.870;2025-02-24;18:02:00.870;Day1-TMO-MNO-DEF-IN;36.19594900;-94.18455200;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;694.288;14;QPSK;150.6;330;658.6;25;8104;1.1;15;330;1;126.1;23.5;0.1119999960064888;49705;Capacity;Downlink;Completed
2025-02-24 18:02:01.372;2025-02-24;18:02:01.372;Day1-TMO-MNO-DEF-IN;36.19594100;-94.18455200;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;1331.712;14;QPSK;253.8;370;738.5;30;11103;2.6;15;370;1;128.2;23.5;0.0949999988079071;93899;Capacity;Downlink;Completed
2025-02-24 18:02:01.872;2025-02-24;18:02:01.872;Day1-TMO-MNO-DEF-IN;36.19594100;-94.18455200;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;633.224;14;QPSK;156;286;570.9;25;7208;1.3;15;286;1;125.2;23.5;0.10100000351667404;44604;Capacity;Downlink;Completed
2025-02-24 18:02:02.373;2025-02-24;18:02:02.373;Day1-TMO-MNO-DEF-IN;36.19594600;-94.18456200;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;1601.344;14;QPSK;309.9;354;706.6;29;10342;4.3;15;354;1;123.4;23.4;0.07599999755620956;109709;Capacity;Downlink;Completed
2025-02-24 18:02:02.874;2025-02-24;18:02:02.874;Day1-TMO-MNO-DEF-IN;36.19594600;-94.18456200;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;991.528;14;QPSK;222.1;326;650.7;27;8643;2.7;15;326;1;121.5;23.4;0.1289999932050705;72397;Capacity;Downlink;Completed
2025-02-24 18:02:03.375;2025-02-24;18:02:03.375;Day1-TMO-MNO-DEF-IN;36.19595500;-94.18456000;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;524.544;14;QPSK;102.9;358;714.6;19;6760;0.7;15;358;1;125.1;23.5;0.11500000208616257;36838;Capacity;Downlink;Completed
2025-02-24 18:02:03.877;2025-02-24;18:02:03.877;Day1-TMO-MNO-DEF-IN;36.19595500;-94.18456000;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;541.592;14;QPSK;100.9;374;746.4;20;7502;0.5;15;374;1;127.7;23.5;0.10399999469518661;37733;Capacity;Downlink;Completed
2025-02-24 18:02:04.377;2025-02-24;18:02:04.377;Day1-TMO-MNO-DEF-IN;36.19597000;-94.18456800;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;156.96;14;QPSK;33;367;732.6;8;2763;0.2;15;367;1;133.2;23.5;0.18000000715255737;12111;Capacity;Downlink;Completed
2025-02-24 18:02:04.878;2025-02-24;18:02:04.878;Day1-TMO-MNO-DEF-IN;36.19597000;-94.18456800;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;711.176;14;QPSK;117.1;429;856.3;23;10069;0.5;15;429;1;134.5;23.5;0.09300000220537186;50239;Capacity;Downlink;Completed
2025-02-24 18:02:05.379;2025-02-24;18:02:05.379;Day1-TMO-MNO-DEF-IN;36.19597700;-94.18458700;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;501.32;14;QPSK;94;396;790.4;20;7805;0.4;15;396;1;132.7;23.5;0.14100000262260437;37210;Capacity;Downlink;Completed
2025-02-24 18:02:05.880;2025-02-24;18:02:05.880;Day1-TMO-MNO-DEF-IN;36.19597700;-94.18458700;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;421.056;14;QPSK;77.4;381;760.5;16;6103;0.4;15;381;1;128.3;23.5;0.09699999541044235;29486;Capacity;Downlink;Completed
2025-02-24 18:02:06.381;2025-02-24;18:02:06.381;Day1-TMO-MNO-DEF-IN;36.19598000;-94.18460600;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;436.712;14;QPSK;84.3;372;742.6;18;6612;0.4;15;372;1;124.4;23.5;0.09699999541044235;31365;Capacity;Downlink;Completed
2025-02-24 18:02:06.882;2025-02-24;18:02:06.882;Day1-TMO-MNO-DEF-IN;36.19598000;-94.18460600;T-Mobile;5G NR;25;SA;5G NR CA;MCG PCell;PCell;585;0;375078;1251.984;14;QPSK;203.7;427;852.3;27;11471;1.9;15;427;1;126.5;23.5;0.09399999678134918;86968;Capacity;Downlink;Completed
2025-02-24 18:02:12.226;2025-02-24;18:02:12.226;Day1-TMO-MNO-DEF-IN;36.19601400;-94.18457100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0;14;;;0;;;0;;;0;;;;;0;Capacity;Uplink;Completed
2025-02-24 18:02:12.259;2025-02-24;18:02:12.259;Day1-TMO-MNO-DEF-IN;36.19601400;-94.18457100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;2.912;14;;12;1;30.3;3;3;0;15;1;1;;;0;12;Capacity;Uplink;Completed
2025-02-24 18:02:12.760;2025-02-24;18:02:12.760;Day1-TMO-MNO-DEF-IN;36.19601400;-94.18457100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;506.552;14;QPSK;122.3;301;600.8;20;6039;1.7;15;301;1;125.5;23.5;0.11300000548362732;36818;Capacity;Uplink;Completed
2025-02-24 18:02:13.261;2025-02-24;18:02:13.261;Day1-TMO-MNO-DEF-IN;36.19600900;-94.18457200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;500.264;14;QPSK;90.5;388;774.4;16;6069;1.2;15;388;1;125.3;23.5;0.0949999988079071;35099;Capacity;Uplink;Completed
2025-02-24 18:02:13.762;2025-02-24;18:02:13.762;Day1-TMO-MNO-DEF-IN;36.19600600;-94.18456100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1029.936;14;QPSK;163.5;438;874.2;23;9957;1.8;15;438;1;128.7;23.5;0.07999999821186066;71634;Capacity;Uplink;Completed
2025-02-24 18:02:14.263;2025-02-24;18:02:14.263;Day1-TMO-MNO-DEF-IN;36.19600200;-94.18455100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1623.264;14;QPSK;261.9;427;852.3;29;12506;2.8;15;427;1;126.5;23.5;0.08899999409914017;111826;Capacity;Uplink;Completed
2025-02-24 18:02:14.764;2025-02-24;18:02:14.764;Day1-TMO-MNO-DEF-IN;36.19600200;-94.18455100;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1749.624;14;QPSK;299.9;416;830.4;28;11570;3.4;15;416;1;125.9;23.4;0.10600000619888306;124750;Capacity;Uplink;Completed
2025-02-24 18:02:15.265;2025-02-24;18:02:15.265;Day1-TMO-MNO-DEF-IN;36.19600200;-94.18451900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;1731.208;14;QPSK;372.5;337;672.6;26;8891;4.9;15;337;1;125.4;23.3;0.12800000607967377;125520;Capacity;Uplink;Completed
2025-02-24 18:02:15.766;2025-02-24;18:02:15.766;Day1-TMO-MNO-DEF-IN;36.19600200;-94.18451900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;677.576;14;QPSK;135;358;714.6;22;7889;1.2;15;358;1;125.6;23.5;0.10300000011920929;48323;Capacity;Uplink;Completed
2025-02-24 18:02:16.267;2025-02-24;18:02:16.267;Day1-TMO-MNO-DEF-IN;36.19601300;-94.18450900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;336.008;14;QPSK;61.9;390;778.4;12;4536;0.9;15;390;1;129.2;23.5;0.11500000208616257;24145;Capacity;Uplink;Completed
2025-02-24 18:02:16.768;2025-02-24;18:02:16.768;Day1-TMO-MNO-DEF-IN;36.19601800;-94.18448500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;423.224;14;QPSK;73.2;406;810.5;14;5755;0.8;15;406;1;130.8;23.5;0.0989999994635582;29711;Capacity;Uplink;Completed
2025-02-24 18:02:17.278;2025-02-24;18:02:17.278;Day1-TMO-MNO-DEF-IN;36.19602300;-94.18446000;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;313.488;14;QPSK;65.4;359;703.9;12;4330;0.9;15;359;1;128.5;23.5;0.12800000607967377;23474;Capacity;Uplink;Completed
2025-02-24 18:02:17.779;2025-02-24;18:02:17.779;Day1-TMO-MNO-DEF-IN;36.19602300;-94.18446000;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;280.424;14;QPSK;56.7;343;684.6;11;3645;0.8;15;343;1;128.5;23.5;0.08699999749660492;19452;Capacity;Uplink;Completed
2025-02-24 18:02:18.280;2025-02-24;18:02:18.280;Day1-TMO-MNO-DEF-IN;36.19603200;-94.18442800;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;494.688;14;QPSK;84.4;418;834.3;16;6494;0.9;15;418;1;128.1;23.5;0.09600000083446503;35263;Capacity;Uplink;Completed
2025-02-24 18:02:18.781;2025-02-24;18:02:18.781;Day1-TMO-MNO-DEF-IN;36.19603200;-94.18442800;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;573.44;14;QPSK;103.4;384;766.5;19;7144;1;15;384;1;128.1;23.5;0.0860000029206276;39711;Capacity;Uplink;Completed
2025-02-24 18:02:19.279;2025-02-24;18:02:19.279;Day1-TMO-MNO-DEF-IN;36.19604300;-94.18441900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;701.488;14;QPSK;130.5;370;743;22;8031;1.3;15;370;1;131.2;23.5;0.0860000029206276;48293;Capacity;Uplink;Completed
2025-02-24 18:02:19.786;2025-02-24;18:02:19.786;Day1-TMO-MNO-DEF-IN;36.19604300;-94.18441900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;569.464;14;QPSK;122.2;334;658.7;20;6648;1.3;15;334;1;132.9;23.5;0.10499999672174454;40816;Capacity;Uplink;Completed
2025-02-24 18:02:20.284;2025-02-24;18:02:20.284;Day1-TMO-MNO-DEF-IN;36.19605300;-94.18441900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;554.328;14;QPSK;108.1;364;731;18;6531;1.2;15;364;1;134.2;23.5;0.10700000077486038;39350;Capacity;Uplink;Completed
2025-02-24 18:02:20.785;2025-02-24;18:02:20.785;Day1-TMO-MNO-DEF-IN;36.19605300;-94.18441900;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;394.112;14;QPSK;76.7;373;744.5;14;5128;1;15;373;1;135.5;23.5;0.11500000208616257;28626;Capacity;Uplink;Completed
2025-02-24 18:02:21.286;2025-02-24;18:02:21.286;Day1-TMO-MNO-DEF-IN;36.19605900;-94.18442200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;468.2;14;QPSK;84.9;395;788.4;16;6222;0.9;15;395;1;134.9;23.5;0.10600000619888306;33524;Capacity;Uplink;Completed
2025-02-24 18:02:21.787;2025-02-24;18:02:21.787;Day1-TMO-MNO-DEF-IN;36.19605900;-94.18442200;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;306.912;14;QPSK;56.4;390;778.5;10;4090;1;15;390;1;131.7;23.5;0.1080000028014183;21979;Capacity;Uplink;Completed
2025-02-24 18:02:22.288;2025-02-24;18:02:22.288;Day1-TMO-MNO-DEF-IN;36.19606800;-94.18442300;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;448.568;14;QPSK;75.3;406;810.4;14;5585;1;15;406;1;130.6;23.5;0.07400000095367432;30559;Capacity;Uplink;Completed
2025-02-24 18:02:22.789;2025-02-24;18:02:22.789;Day1-TMO-MNO-DEF-IN;36.19606800;-94.18442300;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;259.76;14;QPSK;52.2;351;700.6;10;3519;0.8;15;351;1;128.9;23.5;0.10499999672174454;18310;Capacity;Uplink;Completed
2025-02-24 18:02:28.107;2025-02-24;18:02:28.107;Day1-TMO-MNO-DEF-IN;36.19608600;-94.18442400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0;14;;;0;;;0;;;0;;;;;0;Ping;Mixed;Completed
2025-02-24 18:02:28.140;2025-02-24;18:02:28.140;Day1-TMO-MNO-DEF-IN;36.19608600;-94.18442400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;12.368;14;;51;1;30.3;12;12;0;15;1;1;126;23.5;0;51;Ping;Mixed;Completed
2025-02-24 18:02:28.392;2025-02-24;18:02:28.392;Day1-TMO-MNO-DEF-IN;36.19608600;-94.18442400;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;12;14;QPSK;19.3;23;91.3;4;99;0.3;15;23;1;126.5;23.5;0.12999999523162842;444;Ping;Mixed;Completed
2025-02-24 18:02:29.138;2025-02-24;18:02:29.138;Day1-TMO-MNO-DEF-IN;36.19608700;-94.18442500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0.168;14;;16;1;1.3;4;4;0;15;1;1;;;0;16;Ping;Mixed;Completed
2025-02-24 18:02:29.420;2025-02-24;18:02:29.420;Day1-TMO-MNO-DEF-IN;36.19608700;-94.18442500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;10.608;14;;16.2;27;95.8;4;107;0.1;15;27;1;130.7;23.5;0.14800000190734863;438;Ping;Mixed;Completed
2025-02-24 18:02:30.139;2025-02-24;18:02:30.139;Day1-TMO-MNO-DEF-IN;36.19608700;-94.18442500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0.176;14;;16;1;1.4;4;4;0;15;1;1;;;0;16;Ping;Mixed;Completed
2025-02-24 18:02:30.349;2025-02-24;18:02:30.349;Day1-TMO-MNO-DEF-IN;36.19608700;-94.18442500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;16.384;14;QPSK;30.6;20;95.2;4;89;1.5;15;20;1;132.9;23.5;0.20000000298023224;612;Ping;Mixed;Completed
2025-02-24 18:02:31.140;2025-02-24;18:02:31.140;Day1-TMO-MNO-DEF-IN;36.19608700;-94.18442500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0.16;14;;16;1;1.3;4;4;0;15;1;1;128;23.5;0;16;Ping;Mixed;Completed
2025-02-24 18:02:31.437;2025-02-24;18:02:31.437;Day1-TMO-MNO-DEF-IN;36.19608700;-94.18442500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;8.136;14;QPSK;27.5;12;40.4;5;57;1.2;15;12;1;128.3;23.5;0.08300000429153442;330;Ping;Mixed;Completed
2025-02-24 18:02:32.138;2025-02-24;18:02:32.138;Day1-TMO-MNO-DEF-IN;36.19608700;-94.18442500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;0.504;14;;44;1;1.4;8;8;1;15;1;1;;;0;44;Ping;Mixed;Completed
2025-02-24 18:02:32.387;2025-02-24;18:02:32.387;Day1-TMO-MNO-DEF-IN;36.19608700;-94.18442500;T-Mobile;5G NR;25;SA;5G NR;MCG PCell;PCell;585;0;375078;12.016;14;QPSK;24.1;24;96.4;5;128;0.3;15;24;1;134.3;23.5;0.25;578;Ping;Mixed;Completed
