Time,Collection,Latitude,Longitude,SSID,BSSID,Frequency,RSSI,Link Speed,Technology Band,Status
2025-02-24 22:50:26.378,Day1-WIFI-IN,36.19612600,-94.18339800,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-70,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:27.406,Day1-WIFI-IN,36.19613400,-94.18339000,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-70,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:28.423,Day1-WIFI-IN,36.19613900,-94.18338100,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-70,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:29.445,Day1-WIFI-IN,36.19614200,-94.18336800,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-70,137,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:30.457,Day1-WIFI-IN,36.19614200,-94.18335800,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-73,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:31.482,Day1-WIFI-IN,36.19614300,-94.18334700,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-73,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:32.538,Day1-WIFI-IN,36.19613900,-94.18333400,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-73,172,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:33.565,Day1-WIFI-IN,36.19613100,-94.18332700,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-73,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:34.589,Day1-WIFI-IN,36.19612200,-94.18331900,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-73,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:35.610,Day1-WIFI-IN,36.19610800,-94.18330300,"""Walmartwifi""",d4:20:b0:d6:f6:2e,5745,-73,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:36.153,Day1-WIFI-IN,36.19609800,-94.18329100,"""Walmartwifi""",d4:20:b0:e2:45:5e,5540,-73,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:36.631,Day1-WIFI-IN,36.19609800,-94.18329100,"""Walmartwifi""",d4:20:b0:e2:45:5e,5540,-55,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:37.640,Day1-WIFI-IN,36.19609400,-94.18328800,"""Walmartwifi""",d4:20:b0:e2:45:5e,5540,-55,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:38.649,Day1-WIFI-IN,36.19609400,-94.18328600,"""Walmartwifi""",d4:20:b0:e2:45:5e,5540,-55,154,WiFi (5 GHz),CONNECTED
2025-02-24 22:50:39.658,Day1-WIFI-IN,36.19609500,-94.18328600,"""Walmartwifi""",d4:20:b0:e2:45:5e,5540,-56,206,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:22.431,Day1-WIFI-OUT,36.19555200,-94.18468600,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-78,137,WiFi (5 GHz),OBTAINING_IPADDR
2025-02-24 23:03:22.433,Day1-WIFI-OUT,36.19555200,-94.18468600,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-78,137,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:23.437,Day1-WIFI-OUT,36.19555600,-94.18468100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-78,137,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:24.440,Day1-WIFI-OUT,36.19555900,-94.18467500,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-78,137,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:25.447,Day1-WIFI-OUT,36.19556300,-94.18466700,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-78,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:26.450,Day1-WIFI-OUT,36.19556900,-94.18465700,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-78,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:27.453,Day1-WIFI-OUT,36.19557300,-94.18464500,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-78,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:28.459,Day1-WIFI-OUT,36.19557600,-94.18463300,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-70,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:29.481,Day1-WIFI-OUT,36.19557600,-94.18462100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-70,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:30.484,Day1-WIFI-OUT,36.19557500,-94.18460800,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-70,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:31.502,Day1-WIFI-OUT,36.19557500,-94.18459400,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-72,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:32.507,Day1-WIFI-OUT,36.19557500,-94.18458200,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-72,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:33.514,Day1-WIFI-OUT,36.19557500,-94.18456800,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-72,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:34.521,Day1-WIFI-OUT,36.19557600,-94.18455300,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-75,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:35.531,Day1-WIFI-OUT,36.19557600,-94.18454000,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-75,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:36.538,Day1-WIFI-OUT,36.19557500,-94.18452700,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-75,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:37.542,Day1-WIFI-OUT,36.19557400,-94.18451300,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-74,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:38.554,Day1-WIFI-OUT,36.19557300,-94.18449700,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-74,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:39.561,Day1-WIFI-OUT,36.19557100,-94.18448100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-74,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:40.566,Day1-WIFI-OUT,36.19557100,-94.18446100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-67,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:41.577,Day1-WIFI-OUT,36.19557100,-94.18444200,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-67,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:42.581,Day1-WIFI-OUT,36.19557000,-94.18442400,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-67,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:43.595,Day1-WIFI-OUT,36.19556900,-94.18440600,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:44.605,Day1-WIFI-OUT,36.19556900,-94.18438600,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:45.636,Day1-WIFI-OUT,36.19557000,-94.18436600,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:46.650,Day1-WIFI-OUT,36.19557000,-94.18434700,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-70,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:47.658,Day1-WIFI-OUT,36.19556900,-94.18432800,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-70,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:48.668,Day1-WIFI-OUT,36.19556800,-94.18431000,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-70,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:49.691,Day1-WIFI-OUT,36.19556600,-94.18429000,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-71,137,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:50.698,Day1-WIFI-OUT,36.19556500,-94.18427000,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-71,137,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:51.716,Day1-WIFI-OUT,36.19556300,-94.18425000,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-71,137,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:52.758,Day1-WIFI-OUT,36.19556100,-94.18423000,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-70,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:53.763,Day1-WIFI-OUT,36.19556000,-94.18421200,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-70,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:54.771,Day1-WIFI-OUT,36.19555900,-94.18419500,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-70,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:55.792,Day1-WIFI-OUT,36.19555900,-94.18417800,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-71,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:56.797,Day1-WIFI-OUT,36.19555800,-94.18416100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-71,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:57.803,Day1-WIFI-OUT,36.19555700,-94.18414200,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-71,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:58.812,Day1-WIFI-OUT,36.19555700,-94.18412300,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-64,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:03:59.836,Day1-WIFI-OUT,36.19555600,-94.18410300,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-64,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:00.911,Day1-WIFI-OUT,36.19555600,-94.18408200,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-64,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:01.919,Day1-WIFI-OUT,36.19555600,-94.18406000,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-64,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:02.927,Day1-WIFI-OUT,36.19555500,-94.18403700,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-64,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:03.956,Day1-WIFI-OUT,36.19555300,-94.18401400,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-64,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:04.963,Day1-WIFI-OUT,36.19555300,-94.18399200,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-66,154,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:05.969,Day1-WIFI-OUT,36.19555400,-94.18396900,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-66,154,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:06.980,Day1-WIFI-OUT,36.19555300,-94.18394700,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-66,154,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:07.986,Day1-WIFI-OUT,36.19555300,-94.18392800,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:08.994,Day1-WIFI-OUT,36.19555300,-94.18390700,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:10.001,Day1-WIFI-OUT,36.19555300,-94.18388900,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:11.018,Day1-WIFI-OUT,36.19555500,-94.18387100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-73,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:12.023,Day1-WIFI-OUT,36.19555500,-94.18385200,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-73,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:13.037,Day1-WIFI-OUT,36.19555700,-94.18383100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-73,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:14.043,Day1-WIFI-OUT,36.19555800,-94.18381200,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-72,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:15.062,Day1-WIFI-OUT,36.19555800,-94.18379400,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-72,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:16.068,Day1-WIFI-OUT,36.19555800,-94.18377700,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-72,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:17.077,Day1-WIFI-OUT,36.19555800,-94.18376100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-73,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:18.085,Day1-WIFI-OUT,36.19555700,-94.18374400,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-73,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:19.088,Day1-WIFI-OUT,36.19555400,-94.18371100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-73,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:20.095,Day1-WIFI-OUT,36.19555500,-94.18369600,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-73,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:21.109,Day1-WIFI-OUT,36.19555600,-94.18368100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-73,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:22.113,Day1-WIFI-OUT,36.19555700,-94.18366400,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-73,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:23.118,Day1-WIFI-OUT,36.19555700,-94.18364200,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-75,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:24.124,Day1-WIFI-OUT,36.19555700,-94.18361800,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-75,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:25.165,Day1-WIFI-OUT,36.19555600,-94.18359100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-75,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:26.171,Day1-WIFI-OUT,36.19555600,-94.18356400,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-77,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:27.178,Day1-WIFI-OUT,36.19555500,-94.18353700,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-77,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:28.187,Day1-WIFI-OUT,36.19555500,-94.18351300,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-78,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:29.196,Day1-WIFI-OUT,36.19555500,-94.18349100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-78,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:30.202,Day1-WIFI-OUT,36.19555500,-94.18347100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-78,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:31.219,Day1-WIFI-OUT,36.19555500,-94.18345000,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-80,34,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:32.230,Day1-WIFI-OUT,36.19555400,-94.18342700,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-80,34,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:33.238,Day1-WIFI-OUT,36.19555300,-94.18340400,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-80,34,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:34.247,Day1-WIFI-OUT,36.19555200,-94.18338100,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-79,25,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:35.254,Day1-WIFI-OUT,36.19555200,-94.18335800,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-79,25,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:36.262,Day1-WIFI-OUT,36.19555200,-94.18333300,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-79,25,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:37.265,Day1-WIFI-OUT,36.19555100,-94.18330900,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-84,17,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:38.274,Day1-WIFI-OUT,36.19555100,-94.18328500,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-84,17,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:39.328,Day1-WIFI-OUT,36.19555000,-94.18326000,"""Walmartwifi""",5c:5b:35:60:0a:f8,5180,-84,17,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:44.448,Day1-WIFI-OUT,36.19554600,-94.18315300,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-69,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:45.454,Day1-WIFI-OUT,36.19554700,-94.18313300,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-69,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:46.463,Day1-WIFI-OUT,36.19554600,-94.18311500,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:47.470,Day1-WIFI-OUT,36.19554400,-94.18309800,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:48.477,Day1-WIFI-OUT,36.19554300,-94.18308100,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:49.484,Day1-WIFI-OUT,36.19554300,-94.18306400,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-69,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:50.503,Day1-WIFI-OUT,36.19554400,-94.18304600,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-69,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:51.510,Day1-WIFI-OUT,36.19554500,-94.18302600,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-69,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:52.528,Day1-WIFI-OUT,36.19554700,-94.18300500,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-70,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:53.535,Day1-WIFI-OUT,36.19555100,-94.18298300,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-70,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:54.542,Day1-WIFI-OUT,36.19555600,-94.18296100,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-70,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:55.546,Day1-WIFI-OUT,36.19556400,-94.18294100,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-70,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:56.553,Day1-WIFI-OUT,36.19557500,-94.18292400,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-70,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:57.570,Day1-WIFI-OUT,36.19558600,-94.18290700,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-70,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:58.575,Day1-WIFI-OUT,36.19560000,-94.18289400,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-72,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:04:59.583,Day1-WIFI-OUT,36.19561700,-94.18288700,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-72,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:00.595,Day1-WIFI-OUT,36.19563400,-94.18288200,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-72,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:01.603,Day1-WIFI-OUT,36.19565100,-94.18288000,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:02.609,Day1-WIFI-OUT,36.19566500,-94.18287400,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:03.623,Day1-WIFI-OUT,36.19567600,-94.18286900,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:04.647,Day1-WIFI-OUT,36.19568700,-94.18286700,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:05.654,Day1-WIFI-OUT,36.19569900,-94.18286800,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:06.661,Day1-WIFI-OUT,36.19571300,-94.18287900,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:07.669,Day1-WIFI-OUT,36.19572000,-94.18289400,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-71,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:08.676,Day1-WIFI-OUT,36.19571600,-94.18290000,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-71,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:09.692,Day1-WIFI-OUT,36.19571400,-94.18290300,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-71,77,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:10.710,Day1-WIFI-OUT,36.19571200,-94.18290500,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-69,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:11.716,Day1-WIFI-OUT,36.19571000,-94.18290600,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-69,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:12.731,Day1-WIFI-OUT,36.19570100,-94.18289800,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-69,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:13.735,Day1-WIFI-OUT,36.19569200,-94.18289100,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:14.743,Day1-WIFI-OUT,36.19569100,-94.18288700,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:15.749,Day1-WIFI-OUT,36.19569000,-94.18288500,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:16.759,Day1-WIFI-OUT,36.19568900,-94.18288500,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:17.776,Day1-WIFI-OUT,36.19568800,-94.18288500,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:18.782,Day1-WIFI-OUT,36.19568700,-94.18288300,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-67,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:19.786,Day1-WIFI-OUT,36.19568700,-94.18288200,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:20.794,Day1-WIFI-OUT,36.19568600,-94.18288100,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:21.803,Day1-WIFI-OUT,36.19568400,-94.18288100,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:22.812,Day1-WIFI-OUT,36.19568500,-94.18288700,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-65,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:23.821,Day1-WIFI-OUT,36.19568100,-94.18290500,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-65,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:24.831,Day1-WIFI-OUT,36.19567000,-94.18291800,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-65,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:25.851,Day1-WIFI-OUT,36.19565800,-94.18292100,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-65,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:26.859,Day1-WIFI-OUT,36.19564900,-94.18291900,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-65,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:27.866,Day1-WIFI-OUT,36.19564000,-94.18291900,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-65,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:28.872,Day1-WIFI-OUT,36.19562800,-94.18291900,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:29.879,Day1-WIFI-OUT,36.19561800,-94.18291700,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:30.918,Day1-WIFI-OUT,36.19560800,-94.18291400,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-66,103,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:31.933,Day1-WIFI-OUT,36.19559700,-94.18291600,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-77,34,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:32.972,Day1-WIFI-OUT,36.19558300,-94.18292100,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-77,34,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:33.996,Day1-WIFI-OUT,36.19556900,-94.18293200,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-77,34,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:35.003,Day1-WIFI-OUT,36.19555700,-94.18295100,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-73,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:36.020,Day1-WIFI-OUT,36.19555100,-94.18297500,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-73,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:37.030,Day1-WIFI-OUT,36.19555000,-94.18300100,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-73,51,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:38.039,Day1-WIFI-OUT,36.19555200,-94.18302700,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-70,68,WiFi (5 GHz),CONNECTED
2025-02-24 23:05:39.048,Day1-WIFI-OUT,36.19555200,-94.18305200,"""Walmartwifi""",d4:20:b0:ea:81:68,5785,-70,68,WiFi (5 GHz),CONNECTED
